	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
190	Imperial Sushi & Seafood	8022 Limonite Ave,Jurupa Valley,CA,92509	Mexican,Japanese,Seafood	$11-30	4.0	55	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	NULL	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
191	Deliziosas Pupusas	4080 Lemon St,Riverside,CA,92501			3.5	4								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
192	El Chapala Seafood Restaurant	8201 Arlington Ave,Riverside,CA,92503	Mexican	$11-30	4.0	31								No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
193	Mongolian Grill	2269 Galleria At Tyler,Riverside,CA,92503	Mongolian,Barbeque	Under $10	3.0	27	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
194	Chipotle Mexican Grill	3510 Tyler St,Riverside,CA,92503	Mexican,Fast Food	Under $10	2.5	121	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
195	Star Burgers	7207 Arlington Ave,Ste a,Riverside,CA,92503	American (Traditional),Burgers	Under $10	4.0	47	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	9:00 am - 8:00 pm	No	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
196	Vicky's Burger	8320 Limonite Ave,Riverside,CA,92509	American (New),Burgers	Under $10	4.0	131	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
197	Yoshinoya - Madison	3501 Madison St,Riverside,CA,92504	Japanese	Under $10	2.5	77	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 1:00 am	9:00 am - 1:00 am	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
198	Pacific Cabin Sushi Restaurant	3770 9th St,Riverside,CA,92501	Sushi Bars,Japanese	$11-30	3.5	552	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	11:00 am - 2:30 pm,4:30 pm - 9:30 pm	1:00 pm - 8:30 pm	No	No	Yes	Private Lot	NULL	Yes	No	Yes	Yes
199	La Mazorca Market	6022 Tyler St,Riverside,CA,92503	Mexican	Under $10	4.0	18	7:30 am - 7:30 pm	7:30 am - 7:30 pm	7:30 am - 7:30 pm	7:30 am - 7:30 pm	7:30 am - 7:30 pm	7:30 am - 7:30 pm	7:30 am - 7:30 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
200	WaBa Grill	6187 Magnolia Ave,Riverside,CA,92506	Fast Food,Asian Fusion	$11-30	2.5	15	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
201	Alberto's Mexican Food	5274 Arlington Ave,Riverside,CA,92504	Mexican	Under $10	3.0	43								No	No	No	NULL	NULL	Yes	No	NULL	Yes
202	Panda Express	9867 Magnolia Ave,Riverside,CA,92503	Chinese,Fast Food	Under $10	2.0	102	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
203	Milly's Café	5125 Jurupa Ave,Riverside,CA,92504			5.0	1	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
204	Wingstop	18560 Van Buren Blvd,Ste 1A 1B,Riverside,CA,92508	Chicken Wings	Under $10	2.5	207	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	No	No	No	NULL	NULL	Yes	No	NULL	Yes
205	Pizza King	9185 Jurupa Rd,Riverside,CA,92509	Pizza	Under $10	4.0	62	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 9:00 pm	No	NULL	Yes	NULL	NULL	Yes	NULL	NULL	Yes
206	Miguel's Jr	17815 Van Buren Blvd,Riverside,CA,92508	Mexican,Breakfast & Brunch	Under $10	3.0	92	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
207	Taco Villa	8022 Limonite Ave,Ste 105,Riverside,CA,92509	Mexican	Under $10	4.0	145								No	No	No	NULL	NULL	Yes	No	No	Yes
208	Pick Up Stix	3540 Riverside Plaza Dr,Ste S336,Riverside,CA,92506	Chinese,Asian Fusion	Under $10	3.0	96	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
209	Jose's Mexican Food	10255 Mission Blvd,Ste F,Glen Avon,CA,92509	Mexican	$11-30	4.0	173	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
210	Monark Asian Bistro	5225 Canyon Crest Dr,Ste 64,Riverside,CA,92507	Chinese,Thai,Asian Fusion	$11-30	3.5	169	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
211	Pinnacle Peak Steakhouse- Colton	2533 S La Cadena Dr,Colton,CA,92324	Steakhouses	$11-30	3.0	290	11:30 am - 3:00 pm,5:00 pm - 8:30 pm	11:30 am - 3:00 pm,5:00 pm - 8:30 pm	11:30 am - 3:00 pm,5:00 pm - 8:30 pm	11:30 am - 3:00 pm,5:00 pm - 8:30 pm	11:30 am - 3:00 pm,5:00 pm - 9:30 pm	11:30 am - 3:00 pm,5:00 pm - 10:00 pm	11:30 am - 3:00 pm,4:00 pm - 8:30 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
212	Jammin' Bread	5255 Canyon Crest Dr,Ste 17A Bldg 17,Riverside,CA,92507	Bakeries,Breakfast & Brunch,Sandwiches	$11-30	3.5	332	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	8:00 am - 6:00 pm	Closed	No	Free	No	Private Lot	NULL	Yes	NULL	No	Yes
213	First Class Pizza & Pub	4290 Riverwalk Pkwy,Ste 308 & 310,Riverside,CA,92505	Pizza,Beer Bar,Pubs	$11-30	4.0	347	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	12:00 pm - 9:00 pm	Yes	Free	No	Private Lot	Yes	Yes	No	Yes	Yes
214	Panda Express	900 University Ave,Riverside,CA,92521	Chinese,Fast Food	Under $10	3.5	30	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 3:30 pm	Closed	Closed	No	Free	No	NULL	NULL	Yes	No	No	Yes
215	Creme de la Creme Cafe	4080 Lemon St,Riverside,CA,92501			3.0	12	6:30 am - 4:30 pm	6:30 am - 4:30 pm	6:30 am - 4:30 pm	6:30 am - 4:30 pm	6:30 am - 4:00 pm	Closed	Closed	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
216	Tams Burgers	5639 Mission Blvd,Riverside,CA,92509	Burgers	Under $10	3.5	92	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
217	Jasmine Garden	7990 Limonite Ave,Ste A,Riverside,CA,92509	Chinese	Under $10	3.0	78	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	12:00 pm - 8:30 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
218	M & M Deli	1960 Chicago Ave,Ste D1,Riverside,CA,92507	Delis	Under $10	4.0	81	7:00 am - 4:00 pm	7:00 am - 4:00 pm	7:00 am - 4:00 pm	7:00 am - 4:00 pm	7:00 am - 4:00 pm	Closed	Closed	Yes	No	No	Private Lot	NULL	Yes	NULL	No	Yes
219	Tacos El Camaroncito	2592 Rubidoux Blvd,Riverside,CA,92509	Mexican	Under $10	3.5	30								No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
220	Amy's Tacos Truck	17945 Van Buren Blvd,Riverside,CA,92508	Tacos,Street Vendors	Under $10	3.5	7								No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
221	Fuego 360 Rotisserie Chicken	131 N McKinley St,Corona,CA,92879	Mexican,Halal	Under $10	4.0	236	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	Yes	Yes
222	Chris' Burgers	407 Iowa Ave,Riverside,CA,92507	Burgers	Under $10	3.5	34								No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
223	Chipotle Mexican Grill	8956 Trautwein Rd,Ste 100,Riverside,CA,92508	Mexican,Fast Food	Under $10	3.0	105	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	10:45 am - 10:00 pm	No	No	No	NULL	NULL	Yes	No	NULL	Yes
224	Dorry's Bar & Grill	17136 Van Buren Blvd,Riverside,CA,92504	Diners,Bars,American (Traditional)	$11-30	3.5	171	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
225	Farmer Boys	3400 University Ave,Riverside,CA,92501	Breakfast & Brunch,Burgers,Diners	$11-30	3.0	193	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	7:00 am - 10:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
226	John's Incredible Pizza - Riverside	6187 Valley Springs Pkwy,Riverside,CA,92507	Arcades,Pizza,Amusement Parks	$11-30	3.0	407	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 9:30 pm	No	Free	No	Private Lot	NULL	Yes	No	No	No
227	PIE X CO	Redlands,CA,92373			5.0	3								NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
228	El Colima	9279 Jurupa Rd,Riverside,CA,92509	Mexican	Under $10	3.5	94								No	No	No	NULL	Yes	Yes	No	No	Yes
229	India Snacks Sweets & Grocery	779 W Blaine St,Riverside,CA,92507	Grocery,Indian	Under $10	3.5	40	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
230	My Hero-Subs	3355 Iowa Ave,Riverside,CA,92507	Delis,Sandwiches	Under $10	4.0	167	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	10:30 am - 6:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
231	Pixels Bar And Eatery	3535 University Ave,Riverside,CA,92501	Bars,American (New)	$11-30	2.5	170	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	No	No	No	Street	NULL	Yes	No	NULL	No
232	Park Ave Mexican Restaurant	4038 Park Ave,Riverside,CA,92507	Mexican	Under $10	4.0	8	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	8:00 am - 10:00 pm	8:00 am - 8:00 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
233	Green Onion	12125 Day St,Ste V208,Moreno Valley,CA,92557	Mexican	$11-30	3.5	332	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
234	Baker's Drive-Thru	3522 Adams St,Riverside,CA,92504	Burgers,Mexican,Vegetarian	Under $10	3.0	92	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	No	No	No	Private Lot	NULL	Yes	No	No	Yes
235	Min's Dumpling House	440 N McKinley St,Ste 103,Corona,CA,92879	Dim Sum	$11-30	3.5	432	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
236	Wendy's	3565 Central Ave,Riverside,CA,92506	Burgers,Fast Food	Under $10	3.0	79	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
237	Rising Savor	3852 Chicago Ave,Riverside,CA,92507	Chinese	Under $10	3.5	205	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
238	Bajio Mexican Grill	3760 9th St,Riverside,CA,92501	Mexican	Under $10	4.0	58								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
239	Tortilla Grille	5225 Canyon Crest Dr,Bldg 9, Ste 42,Riverside,CA,92507	Mexican	$11-30	2.5	54								No	NULL	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
240	Outback Steakhouse	151 N McKinley St,Corona,CA,92879	Steakhouses	$11-30	3.0	303	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	Free	No	Private Lot	NULL	Yes	Yes	NULL	Yes
241	Ramiro's Cocina	9418 Magnolia Ave,Riverside,CA,92503	Mexican,Breakfast & Brunch	Under $10	4.0	160	9:00 am - 7:30 pm	9:00 am - 7:30 pm	9:00 am - 2:00 pm	9:00 am - 7:30 pm	9:00 am - 7:30 pm	9:00 am - 7:30 pm	9:00 am - 2:00 pm	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
242	Acapulco Pollo	8151 Arlington Ave,Ste O,Riverside,CA,92503	American (New),Mexican	Under $10	4.5	42	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 9:00 pm	10:00 am - 10:00 pm	10:00 am - 8:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
243	Ruben's Tacos	7107 Arlington Ave,Ste D,Riverside,CA,92503	Mexican	Under $10	3.5	131	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 10:00 pm	9:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	No	NULL	Yes
244	Bits & Bytes Cafe	3450 14th St,Riverside,CA,92501	Cafes	Under $10	3.5	2								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
245	Krazy Greek	10501 Hole Ave,Riverside,CA,92505	Burgers	Under $10	3.5	103	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
246	Taqueria Valenzuela	6051 Mission Blvd,Riverside,CA,92509			5.0	2								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
247	Sizzler	6631 Clay St,Pedley,CA,92509	Seafood,Steakhouses,American (Traditional)	$11-30	2.5	88	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
248	Main Street Market & Deli	881 Main St,Riverside,CA,92501			3.5	3								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
249	Juan Pollo	6055 Magnolia Ave,Riverside,CA,92506	Mexican	Under $10	3.5	110	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	NULL	NULL	Yes	No	NULL	Yes
250	Chronic Tacos	900 University Ave,Riverside,CA,92521	Mexican,Gluten-Free,Tapas/Small Plates	Under $10	2.5	31	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	Closed	Closed	No	No	No	NULL	Yes	Yes	Yes	Yes	Yes
251	El Pollo Loco	3655 Riverside Plz,Riverside,CA,92506	Mexican,Fast Food	Under $10	2.0	92	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	No	Yes
252	BurgerIM	3439 Arlington Ave,Ste 106,Riverside,CA,92506												NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
253	Stater Bros. Markets	6160 Arlington Ave,Riverside,CA,92504	Grocery,Delis,Butcher	Under $10	3.0	27	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	No
254	Krispy Krunchy Chicken	7494 Indiana Ave,Gt Petroleum,Riverside,CA,92504	Chicken Shop,Cajun/Creole,Fast Food	$11-30	4.0	2	5:00 am - 7:00 pm	5:00 am - 7:00 pm	5:00 am - 7:00 pm	5:00 am - 7:00 pm	5:00 am - 7:00 pm	10:00 am - 6:00 pm	Closed	No	No	NULL	NULL	NULL	Yes	NULL	NULL	NULL
255	Subs & Spuds	5225 Canyon Crest Dr,Ste 83 A,Riverside,CA,92507	Sandwiches,Breakfast & Brunch,Wraps	Under $10	4.0	192	8:30 am - 4:00 pm	8:30 am - 4:00 pm	8:30 am - 4:00 pm	8:30 am - 4:00 pm	8:30 am - 4:00 pm	9:00 am - 3:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	Yes	No	Yes
256	Farmer Boys	3303 Madison St,Riverside,CA,92504	Breakfast & Brunch,Burgers,Diners	Under $10	2.0	134	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	7:00 am - 9:00 pm	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
257	Miguel's Jr	1301 Galleria At Tyler,Riverside,CA,92503	Mexican	Under $10	3.5	107	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 7:00 pm	Yes	No	No	NULL	NULL	Yes	No	NULL	Yes
258	Stater Bros. Markets	315 E Alessandro Blvd,Riverside,CA,92508	Grocery,Butcher,Delis	$11-30	4.0	47	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
259	Roberto's Taco Shop	19530 Van Buren Blvd,Ste G6,Riverside,CA,92508	Mexican,Fast Food	Under $10	3.0	91	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
260	KFC	6221 Van Buren Blvd,Riverside,CA,92503	Chicken Wings,Fast Food,Chicken Shop	Under $10	1.5	41	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	No	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
261	McDonald's	7474 Indiana St,Riverside,CA,92504	Fast Food,Burgers,Coffee & Tea	Under $10	2.0	124	5:00 am - 12:00 am	5:00 am - 12:00 am	5:00 am - 12:00 am	5:00 am - 12:00 am	5:00 am - 2:00 am	5:00 am - 2:00 am	5:00 am - 12:00 am	Yes	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
262	Arts Bar & Grill	3357 University Ave,Riverside,CA,92501	Sports Bars,American (Traditional)	$11-30	3.5	134	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
263	Better Be Donuts & Cafe	1015 E Alessandro Blvd,Ste 170,Riverside,CA,92508	Donuts,Coffee & Tea,Sandwiches	Under $10	5.0	40	4:30 am - 5:30 pm	4:30 am - 5:30 pm	4:30 am - 5:30 pm	4:30 am - 5:30 pm	4:30 am - 5:30 pm	4:30 am - 5:30 pm	5:30 am - 3:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
264	Rodeo Cafe	5164 Etiwanda Ave,Mira Loma,CA,91752	Breakfast & Brunch	$11-30	4.5	637	6:00 am - 2:00 pm	6:00 am - 2:00 pm	6:00 am - 2:00 pm	6:00 am - 2:00 pm	6:00 am - 2:00 pm	6:00 am - 2:00 pm	6:00 am - 2:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	Yes	Yes
265	Los Zarapes Restaurant	5551 Mission Blvd,Riverside,CA,92509	Mexican	Under $10	4.0	21	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Closed	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
266	George the Greek	10020 Arlington Ave,Riverside,CA,92503	Greek	Under $10	2.5	37	8:00 am - 8:30 pm	8:00 am - 8:30 pm	8:00 am - 8:30 pm	8:00 am - 8:30 pm	8:00 am - 8:30 pm	8:00 am - 8:30 pm	8:00 am - 8:30 pm	No	No	No	NULL	NULL	Yes	No	NULL	Yes
267	Manila Grill Restaurant & Bake Shop	3848 N McKinley St,Ste L,Corona,CA,92879	Filipino	Under $10	3.5	60	Closed	9:00 am - 7:30 pm	9:00 am - 7:30 pm	9:00 am - 7:30 pm	9:00 am - 7:30 pm	9:00 am - 7:30 pm	9:00 am - 4:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
268	Hong Kong Express	1490 University Ave,Ste 101,Riverside,CA,92507	Cantonese	Under $10	2.5	122	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Private Lot	NULL	Yes	NULL	No	Yes
269	Coco's Bakery Restaurant	8845 Trautwein Rd,Riverside,CA,92508	Bakeries,American (Traditional),Breakfast & Brunch	$11-30	3.0	88	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
270	Ho Choy's Chinese Food	10352 Arlington Ave,Riverside,CA,92505	Chinese	Under $10	3.5	44								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
271	Mr You Express Chinese Food	4770 La Sierra Ave,Riverside,CA,92505	Chinese	Under $10	3.0	25								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
272	WaBa Grill	6390 Van Buren Blvd,Ste 100,Riverside,CA,92503	Asian Fusion,Fast Food	Under $10	4.0	45	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
273	Antojitos Df Mexican Food	4561 La Sierra Ave,Riverside,CA,92505			5.0	2								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
