	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
243	Robertito's Taco Shop	44 E Barstow,Fresno,CA,93711	Mexican	Under $10	3.0	62								No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
244	Colorado Grill	2088 W Shaw Ave,Ste 103,Fresno,CA,93711	Burgers,American (Traditional),Sandwiches	$11-30	4.5	77	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	11:00 am - 9:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
245	Blaze Fast-Fire'd Pizza	185 Paseo Del Centro,Fresno,CA,93720			3.5	44	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 8:00 pm	No	NULL	No	Garage	NULL	Yes	NULL	NULL	Yes
246	Sam's Burgers	4483 N Cedar Ave,Fresno,CA,93726			3.5	7								No	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
247	Slice of India	1345 N Willow Ave,Ste 110,Clovis,CA,93619	Indian,Bars	$11-30	4.5	248	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	11:30 am - 3:00 pm,4:30 pm - 9:00 pm	Closed	No	No	No	NULL	NULL	Yes	No	Yes	Yes
248	Thai Country Restaurant	151 W Bullard Ave,Ste 103,Clovis,CA,93612	Thai,Chinese	$11-30	4.0	389	Closed	11:00 am - 3:00 pm	11:00 am - 3:00 pm	11:00 am - 3:00 pm	11:00 am - 3:00 pm	11:00 am - 3:00 pm	Closed	No	No	No	NULL	NULL	Yes	No	No	Yes
249	El Parian	3804 East Butler Ave,Fresno,CA,93702			4.0	19	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
250	Los Pinches Tacos	Fresno,CA,93722			5.0	1	Closed	Closed	Closed	5:30 pm - 10:30 pm	5:30 pm - 11:30 pm	5:30 pm - 11:30 pm	5:30 pm - 10:30 pm	No	No	NULL	NULL	NULL	Yes	NULL	NULL	Yes
251	Haveli Indian Bistro & Banquet	80 W Shaw Ave,Clovis,CA,93612	Indian,Pakistani	$11-30	4.5	43	11:30 am - 3:00 pm,4:30 pm - 9:30 pm	11:30 am - 3:00 pm,4:30 pm - 9:30 pm	11:30 am - 3:00 pm,4:30 pm - 9:30 pm	11:30 am - 3:00 pm,4:30 pm - 9:30 pm	11:30 am - 3:00 pm,4:30 pm - 10:30 pm	11:30 am - 3:00 pm,4:30 pm - 10:30 pm	12:00 pm - 3:00 pm,4:30 pm - 9:30 pm	NULL	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
252	Kan Zaman Grill & Hookah Lounge	6460 N Blackstone Ave,Ste 103,Fresno,CA,93710	Hookah Bars,Mediterranean	Under $10	4.5	39	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 3:00 am	1:00 pm - 3:00 am	1:00 pm - 11:30 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	Yes	Yes
253	Great Moon Buffet	4845 E Mckinley Ave,Fresno,CA,93703	Buffets,Chinese,Japanese	Under $10	3.0	87	Closed	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
254	Tacos El Chilango	3410 E Butler Ave,Fresno,CA,93702	Mexican	Under $10	4.5	21	8:30 am - 5:00 pm	9:00 am - 5:00 pm	8:30 am - 5:00 pm	8:30 am - 5:00 pm	8:30 am - 5:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
255	Panera Bread	7780 N Blackstone Ave,Fresno,CA,93720	Sandwiches,Salad,Soup	$11-30	2.5	175	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:30 am - 9:30 pm	No	Free	No	Garage	Yes	Yes	Yes	Yes	Yes
256	Deli Delicious Tower District	920 E Olive Ave,Fresno,CA,93728			3.5	39	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 12:00 am	10:00 am - 2:30 am	10:00 am - 2:30 am	10:00 am - 8:00 pm	Yes	Free	No	Street	Yes	Yes	NULL	NULL	Yes
257	Belmont Burger	4467 E Belmont Ave,Fresno,CA,93702	Burgers,Fast Food	Under $10	4.0	42								No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
258	Los Amigos Mexican Restaurant	1752 W Shaw Ave,Fresno,CA,93711	Mexican	$11-30	2.5	74								No	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
259	Chelitas Taqueria	1237 Fulton St,Fresno,CA,93721	Mexican	Under $10	4.5	42								No	No	No	NULL	NULL	Yes	No	NULL	Yes
260	Chan's Cedar Chinese Food	3333 N Cedar Ave,Fresno,CA,93726	Chinese,Asian Fusion	Under $10	3.5	87	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
261	DiCiccos	1071 E Shaw Ave,Fresno,CA,93710	Italian,Pizza	$11-30	3.5	92	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Private Lot	NULL	Yes	NULL	No	Yes
262	Golden Bread International Deli and Bakery	1014 E St,Fresno,CA,93706	Bakeries,Delis	Under $10	5.0	2								NULL	NULL	Yes	NULL	NULL	Yes	NULL	NULL	Yes
263	Fresno Deli	2450 E Gettysburg Ave,Fresno,CA,93726	Delis,International Grocery	Under $10	4.5	32	9:00 am - 6:30 pm	9:00 am - 6:30 pm	9:00 am - 6:30 pm	9:00 am - 6:30 pm	9:00 am - 6:30 pm	9:00 am - 6:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
264	Mariscos Colima	4797 E Clinton Ave,Fresno,CA,93703	Food Stands	Under $10	3.0	76								No	No	No	Private Lot	NULL	Yes	No	No	Yes
265	Samosa Hut	7050 N Cedar Ave,Fresno,CA,93720			3.0	12								Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
266	Casa Corona	1724 W Bullard Ave,Fresno,CA,93711	Mexican	$11-30	3.0	191	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:00 am - 11:00 pm	10:30 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	Yes	Yes
267	Speedy Zapatos Mexican Food	5225 N Blackstone Ave,Fresno,CA,93710	Mexican	Under $10	4.0	73	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:30 pm	8:00 am - 9:30 pm	8:00 am - 8:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
268	Rio Grill Brazilian Steakhouse	1240 Shaw Ave,Clovis,CA,93612	Brazilian,Steakhouses	$11-30	3.5	301	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	11:30 am - 2:30 pm,5:00 pm - 8:00 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	No
269	Atzacan Taqueria	435 S Clovis Ave,Fresno,CA,93727	Tacos	Under $10	4.0	26	11:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
270	Jade Garden Chinese Cuisine	3050 W Shaw,Ste 104,Fresno,CA,93711	Chinese,Seafood	$11-30	4.0	83	11:00 am - 9:00 pm	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
271	Lucky Dog Hot Dogs	1116 Fulton St,Fresno,CA,93728	Hot Dogs	Under $10	5.0	1								NULL	NULL	NULL	NULL	NULL	No	NULL	NULL	Yes
272	Four Seasons Chinese Restaurant	342 N Clovis Ave,Clovis,CA,93612	Dim Sum,Cantonese	$11-30	3.5	408	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
273	Bread Basket Bakery	2418 E Ashlan Ave,Fresno,CA,93726	Bakeries,Armenian	$11-30	4.5	17	7:00 am - 6:00 pm	7:00 am - 6:00 pm	7:00 am - 6:00 pm	7:00 am - 6:00 pm	7:00 am - 6:00 pm	7:00 am - 6:00 pm	Closed	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
274	Què Pasa Mexican Cafe	3115 E Campus Pointe Dr,Fresno,CA,93710	Mexican	$11-30	3.5	135	11:00 am - 9:30 pm	11:00 am - 11:00 pm	11:00 am - 9:30 pm	11:00 am - 10:30 pm	11:00 am - 12:00 am	11:00 am - 11:00 pm	11:00 am - 9:30 pm	Yes	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
275	Taqueria El Tapatio	1810 W Clinton,Fresno,CA,93705	Mexican,Latin American	Under $10	4.0	9								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
276	La Especial De Colima	4160 E Clinton Ave,Fresno,CA,93703			4.5	4	2:00 pm - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	No	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
277	La Esmeralda	2777 S Elm Ave,Ste 101,Fresno,CA,93706	Mexican	Under $10	4.5	15	8:30 am - 6:30 pm	8:30 am - 6:30 pm	8:30 am - 6:30 pm	8:30 am - 6:30 pm	8:30 am - 6:30 pm	8:30 am - 6:30 pm	8:30 am - 6:30 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
278	Sky's Donuts	4386 W Shaw Ave,Fresno,CA,93722	Donuts,Sandwiches	Under $10	4.5	71	4:30 am - 7:00 pm	4:30 am - 7:00 pm	4:30 am - 7:00 pm	4:30 am - 7:00 pm	4:30 am - 7:00 pm	4:30 am - 7:00 pm	4:30 am - 7:00 pm	No	No	NULL	NULL	NULL	Yes	NULL	NULL	Yes
279	Fancy Burger	6765 N W Ave,Fresno,CA,93711	Burgers,Sandwiches,Ice Cream & Frozen Yogurt	Under $10	4.0	73	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	Yes	NULL	Yes
280	The Sandwich Shoppe	1939 N Fine Ave,Ste 102,Fresno,CA,93727	Sandwiches	Under $10	4.5	32	9:00 am - 3:00 pm	9:00 am - 3:00 pm	9:00 am - 3:00 pm	9:00 am - 3:00 pm	9:00 am - 3:00 pm	Closed	Closed	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
281	Cherry Blossom Cafe	2500 E Tulare St,Fresno,CA,93721	Coffee & Tea,Cafeteria,Cafes	Under $10	4.5	19	7:00 am - 2:00 pm	7:00 am - 2:00 pm	7:00 am - 2:00 pm	7:00 am - 2:00 pm	7:00 am - 2:00 pm	Closed	Closed	No	No	No	NULL	NULL	Yes	No	NULL	Yes
282	Curry House Indian Bistro & Bar	7735 N Blackstone Ave,Ste 105,Fresno,CA,93720	Indian,Bars	$11-30	3.5	195	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	Yes	No	Yes	NULL	NULL	Yes	No	NULL	Yes
283	Butterfish	1850 Herndon,Clovis,CA,93611	Poke,American (New)	$11-30	4.0	153	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	No	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
284	Robertito's Taco Shop	4509 N Blackstone Ave,Fresno,CA,93726	Mexican	Under $10	2.5	78								No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
285	WinCo Foods	4488 Shaw Ave,Fresno,CA,93722	Grocery,Delis	Under $10	3.5	84	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	No	No	Private Lot	NULL	No	No	No	Yes
286	Steak Guys	3311 W Belmont Ave,Fresno,CA,93722			1.0	2								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
287	Jeb's Blueberry Hill	3851 N Blackstone Ave,Fresno,CA,93704	Breakfast & Brunch	Under $10	3.5	67	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	6:30 am - 2:00 pm	No	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
288	DOY Grill	1845 Herndon Ave,Clovis,CA,93611	Mediterranean	Under $10	4.5	318	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Street	NULL	Yes	No	No	Yes
289	Up in smoke BBQ	304 Sunnyside Ave,Clovis,CA,93611			5.0	1	6:00 am - 6:00 pm	6:00 am - 6:00 pm	6:00 am - 6:00 pm	6:00 am - 6:00 pm	6:00 am - 6:00 pm	Closed	Closed	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
290	Lety's	1432 W Ashlan Ave,Fresno,CA,93705	Mexican	$11-30	4.0	29								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
291	Poke Bowl-Rrito	1210 Shaw Ave,Ste 103,Clovis,CA,93612	Sushi Bars,Seafood,Hawaiian	$11-30	3.0	39								NULL	NULL	No	NULL	NULL	Yes	NULL	NULL	NULL
292	Bobby Salazar's Mexican Grill & Cantina	725 E Olive Ave,Fresno,CA,93728	Mexican	Under $10	2.5	134								No	No	No	Street	NULL	Yes	No	NULL	Yes
293	Mattie's Wood Fired Pizza & Catering	Fresno,CA,93721	Farmers Market,Pizza	Under $10	4.0	22								No	No	No	NULL	NULL	Yes	No	NULL	Yes
294	La Kebrada	9415 N Fort Washington Rd,Ste 101,Fresno,CA,93730	Mexican	$11-30	3.5	79	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 9:00 pm	No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
295	Edo-Ya Tokyo Cuisine	3050 W Shaw Ave,Ste 112,Fresno,CA,93711	Sushi Bars,Japanese,Bars	$11-30	3.5	448	11:30 am - 2:30 pm,4:30 pm - 10:00 pm	11:30 am - 2:30 pm,4:30 pm - 10:00 pm	11:30 am - 2:30 pm,4:30 pm - 10:00 pm	11:30 am - 2:30 pm,4:30 pm - 10:00 pm	11:30 am - 2:30 pm,4:30 pm - 11:00 pm	11:30 am - 2:30 pm,4:30 pm - 11:00 pm	12:00 pm - 3:00 pm,4:30 pm - 9:30 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
296	Fong's Chinese Restaurant	4608 E Tulare St,Fresno,CA,93702	Chinese	Under $10	4.0	54	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
297	Shan E Punjab	4741 W Shaw Ave,Ste 110,Fresno,CA,93722	Grocery,Indian	Under $10	4.0	43	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
298	La Posta Restaurant	235 E Belmont Ave,Ste 102,Fresno,CA,93701	Mexican	Under $10	4.5	30	8:30 am - 7:30 pm	8:30 am - 7:30 pm	8:30 am - 7:30 pm	8:30 am - 7:30 pm	8:30 am - 7:30 pm	7:30 am - 7:30 pm	7:30 am - 7:30 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	NULL	NULL	Yes
299	Adrian's	3060 E Belmont Ave,Fresno,CA,93701	Mexican	Under $10	4.0	68	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
300	Corina's Taqueria Y Carniceria	4991 E Kings Canyon Rd,Fresno,CA,93727	Mexican,Bakeries,Butcher	Under $10	3.5	44	5:30 am - 9:00 pm	5:30 am - 9:00 pm	5:30 am - 9:00 pm	5:30 am - 9:00 pm	5:30 am - 9:00 pm	5:30 am - 9:00 pm	5:30 am - 9:00 pm	No	No	No	Private Lot	Yes	Yes	No	NULL	Yes
301	Bamboo Chopsticks	1604 N Fruit Ave,Fresno,CA,93705	Chinese	Under $10	3.5	58	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:30 am - 8:30 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
302	In-N-Out Burger	5106 W Shaw St,Fresno,CA,93722	Burgers,Fast Food	Under $10	4.0	111	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:30 am	10:30 am - 1:30 am	10:30 am - 1:00 am	No	No	No	Private Lot	NULL	Yes	No	No	Yes
303	Jimena's Taco Shop	3795 N West Ave,Fresno,CA,93705			3.5	21	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	Yes	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
304	Tortas Mexico	1435 Fresno St,Fresno,CA,93706			5.0	4	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 4:00 pm	NULL	NULL	No	NULL	NULL	Yes	NULL	NULL	NULL
305	blufin sushi & izakaya	7033 N Cedar Ave,Fresno,CA,93720	Sushi Bars,Desserts,Beer Bar	$11-30	3.5	201	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	4:30 pm - 9:30 pm	No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
306	Carrillo ‘s Restaurant Y Taqueria	3602 Butler Ave,Fresno,CA,93702			5.0	1								No	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
307	Sizzler	3121 W Shaw,Fresno,CA,93722	Seafood,Steakhouses,Burgers	$11-30	3.0	85	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	8:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	No
308	Juli's Taqueria	7010 N West Ave,Fresno,CA,93711	Mexican	Under $10	5.0	4	7:00 am - 4:00 pm	7:00 am - 4:00 pm	7:00 am - 4:00 pm	7:00 am - 4:00 pm	7:00 am - 4:00 pm	7:00 am - 2:00 pm	Closed	NULL	NULL	No	Private Lot	NULL	NULL	NULL	NULL	NULL
309	Which Wich	1220 Shaw Ave,Ste 105,Clovis,CA,93612	Sandwiches	Under $10	4.0	140	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
310	Jasmine Garden	2633 E Shaw Ave,Fresno,CA,93710	Vietnamese	Under $10	3.5	70	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
311	Bravo Bites	5796 W Hampton Way,Fresno,CA,93723			3.5	12								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
312	Skyline Cafe	5090 E Clinton Way,Fresno,CA,93727	American (Traditional),Breakfast & Brunch,Diners	$11-30	3.5	14	6:00 am - 10:30 am,11:00 am - 1:00 pm,4:30 pm - 10:30 pm	6:00 am - 10:30 am,11:00 am - 1:00 pm,4:00 pm - 10:30 pm	6:00 am - 10:30 am,11:00 am - 1:00 pm,4:00 pm - 10:30 pm	6:00 am - 10:30 am,11:00 am - 1:00 pm,4:00 pm - 10:30 pm	6:00 am - 10:30 am,11:00 am - 1:00 pm,4:00 pm - 10:30 pm	6:00 am - 10:30 am,11:00 am - 1:00 pm,4:00 pm - 10:30 pm	6:00 am - 11:00 am,4:30 pm - 10:00 pm	No	Free	No	Private Lot	NULL	Yes	NULL	NULL	Yes
313	Al's Rico Tacos	4003 N Marks Ave,Fresno,CA,93722	Mexican	Under $10	3.5	73	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	No	NULL	NULL	Yes	No	No	Yes
314	Toledo's Mexican Restaurant	6737 N Milburn Ave,Ste 170,Fresno,CA,93722	Mexican	$11-30	3.0	115	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
315	La Takeria	316 N 1st St,Fresno,CA,93702	Mexican	Under $10	4.0	23	7:00 am - 8:00 pm	Closed	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	No	Yes
316	GGs Food Factory	2139 Kern St,Fresno,CA,93721			4.0	5								Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
317	Romeo's	3132 N Cedar Ave,Fresno,CA,93703	Italian	Under $10	3.0	11								No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
318	Pedro's Mexican Food	323 N Fresno St,Fresno,CA,93701	Mexican	$11-30	4.0	16	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
319	Burgers & More	3628 E Butler,Fresno,CA,93727			4.5	2								NULL	NULL	NULL	Street	NULL	Yes	NULL	NULL	NULL
320	Mike's Pizzeria	3228 N West Ave 93705,Fresno,CA,93705	Italian,Pizza,Bars	$11-30	4.0	143	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	Closed	Yes	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
321	Yoshino River Park	110 E Paseo Del Centro,Fresno,CA,93720	Japanese,Sushi Bars,Salad	$11-30	3.0	296	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	11:30 am - 10:00 pm	No	No	No	Garage	NULL	Yes	No	No	Yes
322	El Bajio	3704 W Shields Ave,Fresno,CA,93722	Mexican	$11-30	3.5	68	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 10:00 pm	8:30 am - 10:00 pm	8:00 am - 9:00 pm	No	No	Yes	NULL	NULL	Yes	No	NULL	Yes
323	El Mariachi Mexican Restaurant	3046 W Bullard Ave,Fresno,CA,93711	Mexican	$11-30	3.5	89								No	No	No	NULL	NULL	Yes	No	NULL	Yes
324	Ten Tavern	1177 N Willow Ave,Ste 108,Clovis,CA,93611	American (Traditional),Salad,Sandwiches	$11-30	4.0	69	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	10:00 am - 9:00 pm	No	NULL	Yes	NULL	NULL	Yes	NULL	NULL	Yes
325	Jiayi's Teriyaki Grill	1216 W Shields Ave,Fresno,CA,93705			4.0	5	11:00 am - 8:30 pm	Closed	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	No	No	NULL	NULL	NULL	Yes	NULL	NULL	Yes
326	Chronic Tacos	785 W Herndon Ave,Ste 500,Clovis,CA,93612	Mexican,Gluten-Free,Tapas/Small Plates	$11-30	3.0	276	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	No	Free	No	Private Lot	NULL	Yes	Yes	Yes	Yes
327	Los Panchos Mexican Restaurant	4910 E Kings Canyon Rd,Fresno,CA,93727	Mexican	$11-30	4.0	56								No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
