	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
244	Buono's Pizzeria	250 W Ocean Blvd,Long Beach,CA,90802	Pizza,Italian	$11-30	4.0	456	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Garage, Street, Private Lot, Validated	NULL	Yes	No	NULL	Yes
245	Chronic Tacos	6602 Pacific Coast Hwy,Long Beach,CA,90803	Mexican,Gluten-Free,Tapas/Small Plates	Under $10	4.0	206	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	Free	No	Private Lot	NULL	Yes	Yes	Yes	Yes
246	Happy Thai Restaurant	2081 Pacific Ave,Long Beach,CA,90806	Thai	$11-30	4.5	77	10:00 am - 10:00 pm	10:00 am - 10:00 pm	Closed	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	Street	NULL	Yes	No	No	Yes
247	The Delightful Cafe	4203 Montair Ave,Long Beach,CA,90808	Coffee & Tea,Creperies,Sandwiches	$11-30	5.0	62	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 7:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	9:00 am - 3:00 pm	No	Free	NULL	Street	Yes	Yes	Yes	NULL	Yes
248	Boba Tea House	1336 W Willow St,Ste 103,Long Beach,CA,90810	Vietnamese,Sandwiches,Bubble Tea	Under $10	4.5	234	Closed	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 7:00 pm	No	No	No	Private Lot	Yes	Yes	Yes	Yes	Yes
249	Shin-Sen-Gumi Yakitori -Gardena	18517 S Western Ave,Gardena,CA,90247	Japanese,Tapas/Small Plates	$11-30	4.5	1185	11:30 am - 2:00 pm,6:00 pm - 11:00 pm	11:30 am - 2:00 pm,6:00 pm - 11:00 pm	11:30 am - 2:00 pm,6:00 pm - 11:00 pm	11:30 am - 2:00 pm,6:00 pm - 11:00 pm	11:30 am - 2:00 pm,6:00 pm - 11:00 pm	11:30 am - 2:00 pm,6:00 pm - 11:00 pm	11:30 am - 2:00 pm,6:00 pm - 11:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
250	Gemmae Bake Shop	1356 W Willow St,Long Beach,CA,90810	Bakeries,Filipino,Custom Cakes	Under $10	4.0	111	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 6:30 pm	6:30 am - 5:30 pm	Yes	No	No	Street, Private Lot	NULL	Yes	Yes	No	Yes
251	King Buffet	520 Pine Ave,Long Beach,CA,90802	Buffets,Barbeque,Seafood	$11-30	3.0	238	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	No	No	No	Street	NULL	Yes	No	No	Yes
252	Angelo's Italian Deli	190 La Verne Ave,Long Beach,CA,90803	Delis,Sandwiches,Grocery	Under $10	4.0	471	Closed	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 4:00 pm	No	No	No	Street, Private Lot	NULL	Yes	Yes	NULL	Yes
253	Golden Eagle Restaurant	2101 E Willow St,Signal Hill,CA,90755	Comfort Food,Breakfast & Brunch,American (Traditional)	Under $10	4.0	396	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 8:30 pm	6:30 am - 7:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
254	Wa Wa Restaurant	406 E 1st,Long Beach,CA,90802	Chinese,Fast Food	Under $10	4.0	323	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	Closed	Yes	No	No	Street	NULL	Yes	Yes	No	Yes
255	Holé Molé	421 Obispo Ave,Long Beach,CA,90814	Mexican	Under $10	4.0	502	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	No	No	No	Street	Yes	Yes	No	No	Yes
256	Fire House Coffee Bar & Café	2742 East Broadway,Long Beach,CA,90803	Cafes,Ice Cream & Frozen Yogurt,Coffee & Tea	$11-30	5.0	70	Closed	8:00 am - 5:00 pm	8:00 am - 2:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	Yes	No	NULL	Street	NULL	Yes	Yes	NULL	Yes
257	Chicken Maison	26640 S Western Ave,Harbor City,CA,90710	Mediterranean,Greek	$11-30	4.5	140	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	Closed	Yes	No	No	NULL	NULL	Yes	No	NULL	Yes
258	Sideburns Restaurant	939 E 4th St,Long Beach,CA,90802			5.0	2								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
259	Aura Thai	4085 Atlantic Ave,Long Beach,CA,90807	Thai,Soup	$11-30	3.5	566	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
260	Wingstop	2000 Long Beach Blvd,Long Beach,CA,90806	Chicken Wings	$11-30	3.0	175	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 3:00 am	11:00 am - 3:00 am	11:00 am - 12:00 am	No	No	No	NULL	NULL	Yes	No	Yes	Yes
261	MVP's Grill & Patio	2742 E 4th St,Long Beach,CA,90814	Sandwiches,Burgers,Fast Food	Under $10	4.0	1016	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 12:00 am	9:30 am - 12:00 am	9:30 am - 8:00 pm	Yes	No	No	Street, Private Lot	Yes	Yes	Yes	Yes	Yes
262	Tamarindo's Margarita Bar & Cantina	4700 Airport Plaza Dr,Long Beach,CA,90815	Tex-Mex,Sports Bars,Mexican	$11-30	3.5	64	3:00 pm - 12:00 am	3:00 pm - 12:00 am	3:00 pm - 12:00 am	3:00 pm - 12:00 am	3:00 pm - 12:00 am	3:00 pm - 12:00 am	3:00 pm - 12:00 am	No	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
263	Patricia's Restaurant	3626 Atlantic Ave,Long Beach,CA,90807	Mexican	Under $10	3.5	588	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 9:00 pm	Yes	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
264	Sauced Up	11308 South St,Cerritos,CA,90703	Poutineries	$11-30	4.0	204	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	Yes	Yes
265	Willmore Wine Bar	3848 Atlantic Ave,Long Beach,CA,90807	Wine Bars,Sandwiches	$11-30	4.5	167	2:00 pm - 9:00 pm	2:00 pm - 10:00 pm	2:00 pm - 11:00 pm	2:00 pm - 11:00 pm	2:00 pm - 11:00 pm	2:00 pm - 11:00 pm	2:00 pm - 9:00 pm	No	Free	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
266	El Bukanas	306 W Anaheim St,Long Beach,CA,90813	Mexican	Under $10	4.5	45	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 11:30 pm	9:00 am - 11:30 pm	9:00 am - 11:30 pm	No	No	No	Street	NULL	Yes	No	No	Yes
267	Kainan Sa Kanto	5521 Del Amo Blvd,Lakewood,CA,90713	Filipino	Under $10	4.0	81	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 6:00 pm	7:00 am - 3:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
268	Spaghettini	3005 Old Ranch Pkwy,Seal Beach,CA,90740	Italian,Breakfast & Brunch,Lounges	$31-60	4.5	1640	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	10:00 am - 9:00 pm	Yes	Free	Yes	Valet, Private Lot	NULL	Yes	No	NULL	Yes
269	320 Main	320 Main St,Seal Beach,CA,90740	American (New),Cocktail Bars,Breakfast & Brunch	$11-30	4.0	910	Closed	3:00 pm - 10:00 pm	3:00 pm - 10:00 pm	3:00 pm - 10:00 pm	3:00 pm - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 5:00 pm	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
270	El Dorado Park Restaurant & Event Center	2400 N Studebaker Rd,Long Beach,CA,90815	Venues & Event Spaces,Golf,American (New)	Under $10	4.0	41	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 3:30 pm	6:00 am - 7:00 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
271	Daniels Katsu	7015 Katella Ave,Stanton,CA,90680			5.0	4	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
272	EMC Seafood & Raw Bar - Torrance	21536 Hawthorne Blvd,Ste 608,Torrance,CA,90503	Seafood,Live/Raw Food	$11-30	4.0	403	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	Yes	Free	Yes	Garage	NULL	Yes	No	NULL	Yes
273	Maruhide Uni Club	2130 W Redondo Beach Blvd,Torrance,CA,90504	Japanese,Seafood	$31-60	4.0	773	Closed	12:00 pm - 2:30 pm,6:00 pm - 10:00 pm	12:00 pm - 2:30 pm,6:00 pm - 10:00 pm	12:00 pm - 2:30 pm,6:00 pm - 10:00 pm	12:00 pm - 2:30 pm,6:00 pm - 10:00 pm	12:00 pm - 2:30 pm,6:00 pm - 10:00 pm	Closed	No	No	Yes	Private Lot	NULL	Yes	No	No	No
274	Five Guys	6650 E Pacific Coast Hwy,Long Beach,CA,90803	Burgers,Fast Food	Under $10	3.0	212	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	Yes	Yes
275	Mahé	1400 Pacific Coast Hwy,Seal Beach,CA,90740	Seafood,Steakhouses,Sushi Bars	$11-30	4.0	779	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 9:00 pm	No	Free	Yes	Valet	NULL	Yes	No	Yes	Yes
276	The Dog House	4111 N Viking Way,Long Beach,CA,90808	Hot Dogs,American (Traditional),Sports Bars	$11-30	4.0	74	2:00 pm - 10:00 pm	2:00 pm - 10:00 pm	2:00 pm - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Street, Private Lot	Yes	Yes	No	NULL	Yes
277	The Potholder Cafe Too	301 W Broadway,Long Beach,CA,90802	Breakfast & Brunch,Sandwiches,Burgers	$11-30	4.0	926	7:00 am - 2:00 pm	7:00 am - 2:00 pm	7:00 am - 2:00 pm	7:00 am - 2:00 pm	7:00 am - 2:00 pm	7:00 am - 4:00 pm	7:00 am - 4:00 pm	No	Free	No	Street, Private Lot	Yes	Yes	No	No	Yes
278	Super Mex Restaurant & Cantina	732 E 1st St,Long Beach,CA,90802	Mexican	$11-30	3.5	564	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 9:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
279	Arawan Thai Cuisine	4124 Orange Ave,Long Beach,CA,90807	Thai,Noodles	$11-30	4.0	167	Closed	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	No	No	No	Street, Private Lot	Yes	Yes	No	No	Yes
280	Los Eduardos Restaurant	5428 Long Beach Blvd,Long Beach,CA,90899	Mexican	$11-30	4.5	160	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 9:00 pm	No	No	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
281	Kokio Chicken	12569 E Carson St,Hawaiian Gardens,CA,90716	Korean,Chicken Wings	$11-30	4.5	544	4:00 pm - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 12:00 am	Yes	Free	Yes	NULL	NULL	Yes	No	NULL	Yes
282	Alberta's Mexican Food	1770 W Pacific Coast Hwy,Long Beach,CA,90813	Mexican	Under $10	2.5	109								No	No	No	Private Lot	NULL	Yes	No	No	Yes
283	The Yard Taco	1112 E 72nd St,Long Beach,CA,90805	Mexican	Under $10	5.0	7	Closed	Closed	Closed	Closed	6:45 pm - 12:45 am	6:45 pm - 11:30 pm	Closed	No	No	No	Street	NULL	No	NULL	NULL	Yes
284	Maderas Steak & Ribs	3642 Katella Ave,Los Alamitos,CA,90720	Barbeque,Steakhouses,Bars	$11-30	4.0	963	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	No	Yes	Garage, Private Lot	NULL	Yes	No	NULL	Yes
285	Souplantation	4720 Candlewood St,Lakewood,CA,90712	Vegetarian,Buffets,Salad	$11-30	3.5	523	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
286	In-N-Out Burger	799 E Spring St,Signal Hill,CA,90755	Fast Food,Burgers	Under $10	4.0	358	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:30 am	10:30 am - 1:30 am	10:30 am - 1:00 am	No	No	No	Private Lot	NULL	Yes	Yes	No	Yes
287	Mariscos Guero	2150 E South St,Ste 107,Long Beach,CA,90805	Mexican	Under $10	3.5	183	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	Closed	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
288	Poke Etc	860 E Carson St,Carson,CA,90745	Hawaiian,Poke	Under $10	4.0	477	9:30 am - 7:00 pm	9:30 am - 7:00 pm	9:30 am - 7:00 pm	9:30 am - 7:00 pm	9:30 am - 7:00 pm	9:30 am - 7:00 pm	10:00 am - 5:00 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
289	Long Beach Burger Bar @ LGB	4235 Douglas Dr,Long Beach,CA,90808	Burgers	$11-30	3.0	73	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	No	Free	No	NULL	NULL	Yes	No	NULL	Yes
290	Thai Gourmet By Sri Maya	4722 E 2nd St,Long Beach,CA,90803	Thai	$11-30	4.0	546	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
291	Dale's Diner	4339 E Carson St,Long Beach,CA,90808	Diners	$11-30	3.5	337	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 9:00 pm	No	No	No	Street	NULL	Yes	No	No	Yes
292	Pancho's Mexican Restaurant	4925 E Pacific Coast Hwy,Long Beach,CA,90804	Mexican	Under $10	3.5	269	Closed	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	No	Private Lot	NULL	No	No	No	Yes
293	Lazy Dog Restaurant & Bar	8800 Apollo Way,Downey,CA,90242	American (New),Comfort Food,Burgers	$11-30	4.5	1135	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	Yes	Free	Yes	Street, Private Lot	NULL	Yes	No	Yes	Yes
294	Wingstop	681 Redondo Ave,Long Beach,CA,90814	Chicken Wings	$11-30	3.5	20	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	Yes	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
295	The Loft	20157 Pioneer Blvd,Lakewood,CA,90715	Hawaiian	$11-30	3.5	744	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
296	Foggia Italian Market & Deli	5522 Del Amo Blvd,Lakewood,CA,90713	Delis,Italian	$11-30	4.0	661	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
297	Red Table	16821 Algonquin St,Huntington Beach,CA,92649	American (New),Gastropubs	$11-30	4.0	843	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	10:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
298	Casa Sanchez	5925 Cherry Ave,Long Beach,CA,90805	Mexican	Under $10	4.0	118	8:30 am - 10:00 pm	8:30 am - 10:00 pm	8:30 am - 10:00 pm	8:30 am - 10:00 pm	8:30 am - 10:00 pm	8:30 am - 10:00 pm	8:30 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
299	OHO Sushi Studio	4917 E Pacific Coast Hwy,Long Beach,CA,90804	Sushi Bars,Japanese,Thai	$11-30	4.0	1164	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:30 pm	12:00 pm - 9:30 pm	12:00 pm - 9:00 pm	Yes	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
300	Edna's Filipino Cuisine	2540 Santa Fe Ave,Long Beach,CA,90810	Filipino	Under $10	4.0	48	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	8:00 am - 4:00 pm	9:00 am - 2:00 pm	Yes	No	No	Street, Private Lot	NULL	Yes	Yes	Yes	Yes
301	Joe Jost's	2803 E Anaheim St,Long Beach,CA,90804	Bars,Sandwiches	Under $10	4.5	623	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 8:00 pm	No	No	No	Street, Private Lot	NULL	No	No	No	Yes
302	La Diosa de los Moles	8335 Rosecrans Ave,Paramount,CA,90723	Mexican	$11-30	4.5	281	Closed	11:00 am - 3:00 pm	11:00 am - 3:00 pm	11:00 am - 3:00 pm	11:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 9:00 pm	No	Free	Yes	Street, Private Lot	Yes	Yes	Yes	Yes	Yes
303	Sizzling Wok	3253 E South St,Ste J-105,Long Beach,CA,90805	Thai,Noodles,Soup	Under $10	4.0	165	11:00 am - 3:30 pm,4:30 pm - 8:30 pm	11:00 am - 3:30 pm,4:30 pm - 8:30 pm	11:00 am - 3:30 pm,4:30 pm - 8:30 pm	11:00 am - 3:30 pm,4:30 pm - 8:30 pm	11:00 am - 3:30 pm,4:30 pm - 8:30 pm	11:00 am - 3:45 pm,4:30 pm - 8:30 pm	Closed	No	Free	Yes	Private Lot	NULL	No	No	No	Yes
304	Nexx Burger	7414 Florence Ave,Downey,CA,90240	Burgers,Fast Food	$11-30	4.0	900	10:30 am - 12:00 am	10:30 am - 12:00 am	10:30 am - 12:00 am	10:30 am - 12:00 am	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 12:00 am	No	No	No	Private Lot	NULL	Yes	No	No	Yes
305	Broadway Pizza & Grill	120 E Broadway,Long Beach,CA,90802	Pizza,Italian	$11-30	4.0	550	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	Yes	Free	No	Street	NULL	Yes	No	No	Yes
306	El Burrito Grill	5211 E Pacific Coast Hwy,Long Beach,CA,90804	Mexican	Under $10	3.5	250	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
307	Taco Beach Cantina	4235 E Douglas Dr,Long Beach,CA,90808	Mexican	$11-30	3.0	84								No	Free	No	NULL	NULL	Yes	Yes	NULL	Yes
308	Hiccups	552 E Carson St,Ste 103,Carson,CA,90745	Vietnamese,Thai,Bubble Tea	$11-30	3.5	1234	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Street, Private Lot	NULL	Yes	No	Yes	Yes
309	Poasa Imports	23744 Main St,Carson,CA,90745			5.0	15	Closed	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 3:00 pm	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
310	Portofino Pizzeria & Deli Official	5900 E Spring St,Long Beach,CA,90815	Italian,Delis,Pizza	$11-30	3.5	134	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
311	MOO BBQ	11746 S St,Artesia,CA,90701	Korean,Barbeque,Buffets	$11-30	4.0	2769	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	Yes	Private Lot	Yes	Yes	Yes	No	No
312	Gen Korean BBQ House	24301 Crenshaw Blvd,Torrance,CA,90505	Korean,Barbeque,Asian Fusion	$11-30	4.0	5157	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	No
313	Fantastic Café	1180 N Studebaker Rd,Long Beach,CA,90815	Breakfast & Brunch,Diners,Mexican	Under $10	3.5	312	5:00 am - 11:00 pm	5:00 am - 11:00 pm	5:00 am - 11:00 pm	5:00 am - 11:00 pm	5:00 am - 11:00 pm	5:00 am - 11:00 pm	5:00 am - 11:00 pm	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
314	Los 3 Pollos	2706 E South St,Long Beach,CA,90805	Chicken Shop,Mexican	$11-30	4.0	21	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	Yes	Free	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
315	Walt's Wharf	201 Main St,Seal Beach,CA,90740	Seafood,Wine Bars,Venues & Event Spaces	$11-30	4.0	960	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:00 am - 9:00 pm	No	Free	Yes	Street	NULL	Yes	No	Yes	Yes
316	Popeyes Louisiana Kitchen	1008 Long Beach Blvd,Long Beach,CA,90813	Fast Food,Chicken Wings	Under $10	2.0	93	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
317	Jimmy John's	2031 East Spring St,Long Beach,CA,90806	Sandwiches,Fast Food,Delis	Under $10	4.0	45	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
