	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
207	Iguana's Mexican Food	2115 E Ball Rd,Anaheim,CA,92806	Mexican	Under $10	4.5	101	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 7:00 pm	7:00 am - 7:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
208	Orange Curry	4033 W Chapman Ave,Orange,CA,92868	Indian,Wraps,Desserts	Under $10	4.5	109	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	NULL	Private Lot	NULL	Yes	Yes	NULL	Yes
209	Lovfish Poke Bowl	12902 Harbor Blvd,Garden Grove,CA,92840	Japanese,Poke	$11-30	4.5	639	11:00 am - 8:15 pm	11:00 am - 8:15 pm	11:00 am - 8:15 pm	11:00 am - 8:15 pm	11:00 am - 8:15 pm	11:00 am - 8:15 pm	11:00 am - 3:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
210	Jimboy's Tacos	1650 S Harbor Blvd,Ste C,Anaheim,CA,92802	Mexican,Fast Food	Under $10	3.5	416	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	No	No	No	Valet, Private Lot	NULL	Yes	No	No	Yes
211	Rock & Brews - Buena Park	7777 Beach Blvd,Buena Park,CA,90620	American (New),Burgers,Beer Bar	$11-30	4.0	2476	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	10:00 am - 11:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	Yes	Yes
212	Hopscotch Tavern	136 E Commonwealth Ave,Fullerton,CA,92832	Bars,American (New)	$11-30	3.5	1379	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	No	Free	Yes	Garage, Street, Private Lot	NULL	Yes	No	No	Yes
213	Mangal	440 S Anaheim Blvd,Ste 210,Aleppo's Kitchen,Anaheim,CA,92805	Middle Eastern,Syrian,Halal	$11-30	3.5	101	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Valet, Street, Private Lot	NULL	Yes	Yes	NULL	Yes
214	Poke Tiki	424 S Main St,Ste D,Orange,CA,92868	Seafood,Hawaiian,Poke	$11-30	4.0	251	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	11:00 am - 8:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	No	Yes
215	Al Amir Bakery	905 S Brookhurst St,Ste A,Anaheim,CA,92804	Bakeries,Halal,Lebanese	Under $10	4.5	418	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 8:00 pm	No	Free	No	Private Lot	NULL	Yes	Yes	Yes	Yes
216	Brew Hawg BBQ & Root Beer	665 N Tustin St,Ste J,Orange,CA,92867	Barbeque,Sandwiches,Comfort Food	$11-30	4.0	886	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	Yes	Free	No	Private Lot	Yes	Yes	No	Yes	Yes
217	Lanta Thai Fusion	724 E Katella Ave,Orange,CA,92867	Thai	$11-30	4.0	828	Closed	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
218	Rancho del Zocalo Restaurante	1313 S Harbor Blvd,Anaheim,CA,92802	Mexican	$11-30	3.5	465	Closed	Closed	Closed	Closed	10:30 am - 9:00 pm	Closed	Closed	No	No	No	NULL	Yes	Yes	No	NULL	Yes
219	Nova Kitchen & Bar	12361 Chapman Ave,Garden Grove,CA,92840			4.5	159	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 12:00 am	4:00 pm - 12:00 am	4:00 pm - 11:00 pm	No	Free	Yes	Validated	NULL	Yes	No	NULL	Yes
220	Al Sultan Restaurant	1707 S Brookhurst St,Anaheim,CA,92804	Middle Eastern,Mediterranean	$11-30	5.0	14	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	NULL	NULL	NULL	Street, Private Lot	NULL	NULL	NULL	NULL	Yes
221	Mil Jugos	320 W 5th St,Santa Ana,CA,92701	Venezuelan,Empanadas	$11-30	4.5	1153	10:00 am - 5:00 pm	10:00 am - 5:00 pm	10:00 am - 5:00 pm	10:00 am - 5:00 pm	10:00 am - 5:00 pm	10:00 am - 5:00 pm	Closed	No	No	No	Street	Yes	Yes	No	Yes	Yes
222	Nubia Cafe	1785 W Lincoln Ave,Anaheim,CA,92801	Middle Eastern,Hookah Bars,Mediterranean	$11-30	4.0	324	4:30 pm - 2:00 am	4:30 pm - 2:00 am	4:30 pm - 2:00 am	4:30 pm - 2:00 am	4:30 pm - 3:00 am	4:30 pm - 3:00 am	4:30 pm - 2:00 am	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
223	Los Alazanes	980 S Knott Ave,Anaheim,CA,92804	Mexican	Under $10	3.5	485	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	No	No	Private Lot	NULL	Yes	No	No	Yes
224	Medieval Times Dinner & Tournament	7662 Beach Blvd,Buena Park,CA,90620	Dinner Theater,American (Traditional)	$31-60	4.0	2482	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	No
225	Mad Wolf Mongolian Barbecue	4110 N Harbor Blvd,Fullerton,CA,92835	Mongolian	Under $10	4.0	358	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 8:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
226	Luigi's D' Italia	1032 E Bastanchury Rd,Fullerton,CA,92835	Italian,Pizza	$11-30	4.5	242	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	No	Free	No	Private Lot	Yes	Yes	Yes	NULL	Yes
227	Sushi Pop	1105 S Euclid St,Fullerton,CA,92832	Japanese,Sushi Bars,Salad	$11-30	4.5	1814	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	12:00 pm - 9:00 pm	No	Free	No	Private Lot	NULL	Yes	No	Yes	Yes
228	Pho 79 Restaurant	9941 Hazard Ave,Garden Grove,CA,92843	Vietnamese,Noodles	Under $10	4.0	2248	6:00 am - 10:00 pm	Closed	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	No	No	No	Garage, Street, Private Lot	NULL	No	No	No	Yes
229	Jim's Super Burgers	3500 W Ball Rd,Anaheim,CA,92804	Burgers,Fast Food,American (Traditional)	Under $10	4.5	180	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 9:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
230	Faka's Island Grill	201 E 4th St,SANTA ANA,CA,92701	Hawaiian,Polynesian,Barbeque	$11-30	4.5	137	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 6:00 pm	No	No	No	Street	NULL	Yes	Yes	Yes	Yes
231	Souplantation	1901 W Malvern Avenue,Fullerton,CA,92833	Vegetarian,Buffets,Salad	$11-30	3.0	434	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	9:00 am - 9:00 pm	No	No	No	NULL	Yes	Yes	No	No	Yes
232	The Taco Stand	240 W Chapman Ave,Ste 100,Orange,CA,92866	Mexican	Under $10	4.0	285	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 1:00 am	10:00 am - 1:00 am	10:00 am - 10:00 pm	No	Free	No	Garage, Street, Private Lot	Yes	Yes	No	No	Yes
233	Patagonia Empanadas	2279 N Tustin St,Orange,CA,92865	Empanadas,Argentine,Italian	Under $10	4.5	448	Closed	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 6:00 pm	Yes	Free	Yes	Private Lot	Yes	Yes	Yes	Yes	Yes
234	Mariscos El Perihuete	2383 W Lincoln Ave,Anaheim,CA,92801	Seafood	$11-30	3.5	109	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
235	Teddy's Cafe	2401 W Lincoln Ave,Anaheim,CA,92801	Japanese,Burgers,Asian Fusion	Under $10	4.0	224	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	No	Yes
236	KyungBokKung	7801 Beach Blvd,Buena Park,CA,90620	Korean,Barbeque	$31-60	4.0	198	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	12:00 pm - 3:00 pm,5:00 pm - 10:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
237	TANAKAYA	654 El Camino Real,Tustin,CA,92780	Japanese,Noodles	$11-30	4.0	406	Closed	11:30 am - 2:00 pm,5:30 pm - 8:30 pm	11:30 am - 2:00 pm,5:30 pm - 8:30 pm	11:30 am - 2:00 pm,5:30 pm - 8:30 pm	11:30 am - 2:00 pm,5:30 pm - 8:30 pm	11:30 am - 2:00 pm,5:30 pm - 8:30 pm	11:30 am - 2:00 pm,5:30 pm - 8:30 pm	No	No	No	Valet, Private Lot	NULL	Yes	No	No	Yes
238	Hummus Bean	5745 E Santa Ana Canyon Rd,Anaheim,CA,92807	Mediterranean,Wraps,Halal	$11-30	4.5	69	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	Yes	Free	No	Street	NULL	Yes	NULL	NULL	Yes
239	Chadolpoong	1651 W Orangethorpe Ave,Fullerton,CA,92833			3.5	17	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
240	Hoshi Shabu Shabu & Korean BBQ	2445 E Imperial Hwy,Ste H,Brea,CA,92821	Hot Pot,Barbeque,Korean	$11-30	4.5	1264	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	No	No	No	NULL	Yes	Yes	No	No	No
241	Campitelli Cookies & Sandwiches	5557 E Santa Ana Canyon Rd,Ste 102,Anaheim,CA,92807	Sandwiches,Bakeries,Italian	Under $10	4.5	223	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 6:00 pm	10:00 am - 5:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	No	Yes
242	Wang Tcheng	1199 N Euclid St,Anaheim,CA,92801	Chinese	$11-30	3.0	167	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 3:00 pm,4:30 pm - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
243	Coco's Bakery Restaurant	1100 W Katella Ave,Anaheim,CA,92802	Bakeries,American (Traditional)	$11-30	3.5	284	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 1:00 am	6:00 am - 1:00 am	6:00 am - 12:00 am	No	Free	No	Private Lot	Yes	Yes	No	No	Yes
244	URBANA Mexican Gastronomy	440 S Anaheim Blvd,Ste 101,Anaheim,CA,92805	Mexican,Cocktail Bars,Steakhouses	$11-30	3.5	648	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	No	Free	Yes	Valet, Street, Private Lot	Yes	Yes	Yes	NULL	Yes
245	Olive Garden Italian Restaurant	2330 N Tustin St,Orange,CA,92865	Italian,Salad,Soup	$11-30	3.0	424	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
246	Pacific Coast Hot Dogs	3438 E Chapman Ave,Orange,CA,92869	Hot Dogs	Under $10	4.0	356	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
247	dPot	6982 Beach Blvd,Ste C316,Buena Park,CA,90621	Korean,Hot Pot	$11-30	4.0	313	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	5:00 pm - 10:00 pm	No	Free	No	Garage	NULL	Yes	No	No	No
248	Charley's Philly Steaks	265 S Euclid St,Ste 165,Anaheim,CA,92802	Cheesesteaks,Juice Bars & Smoothies	Under $10	3.5	124	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
249	The Blind Pig Kitchen + Bar Yorba Linda	4975 Lakeview Ave,Yorba Linda,CA,92886			3.5	193	4:00 pm - 9:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 11:00 pm	4:00 pm - 12:00 am	10:00 am - 2:30 pm,4:00 pm - 12:00 am	10:00 am - 2:30 pm,4:00 pm - 9:00 pm	No	NULL	Yes	Private Lot	NULL	Yes	No	NULL	NULL
250	The Habit Burger Grill	111 E Katella Ave,Anaheim,CA,92802	Burgers,Salad,Sandwiches	Under $10	3.5	34	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 10:00 pm	No	NULL	No	Private Lot	NULL	Yes	Yes	NULL	Yes
251	Colleary's Bistro	2143 N Tustin St,Ste A6-A7,Orange,CA,92865	Breakfast & Brunch,Italian,Cocktail Bars	$11-30	4.5	704	8:00 am - 3:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 2:00 pm	No	Free	Yes	Private Lot	Yes	Yes	No	No	Yes
252	Quán Bún	9792 Garden Grove Blvd,Garden Grove,CA,92844	Vietnamese	Under $10	4.5	141	Closed	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 5:00 pm	Yes	No	NULL	NULL	NULL	Yes	NULL	NULL	Yes
253	My Bowl Grill & Ramen	5777 E La Palma Ave,Anaheim,CA,92807	Ramen	$11-30	4.0	31	10:45 am - 9:00 pm	10:45 am - 9:00 pm	10:45 am - 9:00 pm	10:45 am - 9:00 pm	10:45 am - 9:00 pm	11:00 am - 9:00 pm	11:30 am - 7:00 pm	Yes	NULL	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
254	Applebee's Grill + Bar	2114 E Lincoln Ave,Anaheim Town Square,Anaheim,CA,92806	American (Traditional),Sports Bars,Burgers	$11-30	3.0	156	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	10:00 am - 12:00 am	Yes	Free	Yes	Private Lot	NULL	Yes	Yes	NULL	Yes
255	Atticus Cafe	1304 S Magnolia Ave,Anaheim,CA,92804	Breakfast & Brunch,Burgers,Cafes	$11-30	5.0	84	Closed	8:00 am - 1:30 pm	8:00 am - 1:30 pm	8:00 am - 2:00 pm	8:00 am - 2:00 pm	8:00 am - 1:30 pm	8:00 am - 1:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
256	Spicytarian JGY	2226 W Orangethorpe Ave,Fullerton,CA,92833	Korean	$11-30	4.5	227	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	Closed	No	Free	Yes	Private Lot	NULL	Yes	NULL	No	Yes
257	J&Q Vietnamese Sandwich	1071 N Tustin Ave,Ste 106,Anaheim,CA,92807	Vietnamese,Sandwiches,Noodles	Under $10	4.5	50	9:30 am - 7:30 pm	9:30 am - 7:30 pm	9:30 am - 7:30 pm	9:30 am - 7:30 pm	9:30 am - 7:30 pm	10:00 am - 3:00 pm	Closed	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
258	The Ziller Izakaya & Karaoke	1050 W Valencia Dr,Fullerton,CA,92833	Karaoke,Izakaya,Ramen	$11-30	4.0	367	3:00 pm - 2:00 am	3:00 pm - 2:00 am	3:00 pm - 2:00 am	3:00 pm - 2:00 am	3:00 pm - 2:00 am	3:00 pm - 2:00 am	3:00 pm - 12:00 am	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
259	Claim Jumper Restaurants	7971 Beach Blvd,Buena Park,CA,90620	American (Traditional),Seafood,Steakhouses	$11-30	3.0	535	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 9:30 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
260	Cypress Bistro	1830 W Romneya Dr,Anaheim,CA,92801	Cafes	Under $10	4.5	7	Closed	Closed	Closed	12:00 pm - 1:00 pm	Closed	Closed	Closed	No	No	Yes	Street	NULL	No	NULL	NULL	Yes
261	EVEREST CUISINE	2075 E Orangethorpe Ave,Placentia,CA,92870	Indian,Himalayan/Nepalese	$11-30	4.5	187	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 11:00 pm	11:00 am - 3:00 pm,5:00 pm - 11:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
262	MIU	440 S Anaheim Blvd,Ste 207,Anaheim,CA,92805			3.5	20	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	No	NULL	NULL	NULL	Yes	NULL	NULL	Yes
263	Sushi Bomb	100 S Harbor Blvd,Fullerton,CA,92832	Sushi Bars	$11-30	4.0	426	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:30 pm	11:30 am - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 10:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
264	Red Castle	8303 Garden Grove Blvd,Garden Grove,CA,92844	Korean,Barbeque,Beer Bar	$11-30	3.5	1166	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	No
265	The Fresh Bites	895 S East St,Anaheim,CA,92805	Breakfast & Brunch,Mexican,American (New)	$11-30	4.5	88	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	9:00 am - 3:00 pm	Closed	Yes	Free	Yes	Private Lot	Yes	Yes	NULL	NULL	Yes
266	Yang's Braised Chicken Rice	6920 Beach Blvd,Ste K124, Fl 1,Buena Park,CA,90621	Chinese	Under $10	4.5	70	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	NULL	NULL	No	Private Lot	NULL	Yes	Yes	NULL	Yes
267	Northgate Market	2030 E Lincoln Ave,Anaheim,CA,92806	Grocery,Bakeries,Mexican	Under $10	4.0	182	6:00 am - 10:30 pm	6:00 am - 10:30 pm	6:00 am - 10:30 pm	6:00 am - 10:30 pm	6:00 am - 10:30 pm	6:00 am - 10:30 pm	6:00 am - 10:30 pm	No	Free	No	Private Lot	NULL	Yes	Yes	Yes	Yes
268	Mariscos Los Chavalones	2751 West Lincoln Ave,Anaheim,CA,92801	Seafood,Beer Bar,Mexican	$11-30	3.5	168	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	Yes	No	No	Private Lot	NULL	Yes	NULL	Yes	Yes
269	Pho Vina	5773 E La Palma Ave,Anaheim,CA,92807	Vietnamese	Under $10	4.0	445	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	No	Yes
270	Gonzalez's Restaurant	1740 W Chapman Ave,Orange,CA,92868	Mexican	Under $10	4.5	517	9:00 am - 2:00 pm	9:00 am - 8:30 pm	9:00 am - 3:00 pm	9:00 am - 8:30 pm	9:00 am - 8:30 pm	9:00 am - 8:30 pm	9:00 am - 8:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	Yes	Yes	Yes
271	Fresh Griller	2400 E Chapman Ave,Fullerton,CA,92831	American (New),Salad,Wraps	Under $10	4.0	379	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
272	Pickle Banh Mi Co	16086 Harbor Blvd,Fountain Valley,CA,92708			5.0	5	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	NULL	Free	No	Private Lot	Yes	Yes	No	NULL	Yes
273	Old Mexico	2970 W Lincoln Ave,Anaheim,CA,92801	Mexican	Under $10	4.0	86	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
274	Burger Parlor	204 N Harbor Blvd,Fullerton,CA,92832	Burgers	$11-30	4.0	1500	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	Yes	No	No	Garage, Street, Private Lot	NULL	Yes	No	Yes	Yes
275	Papa Pizza Pie	1105 S Euclid St,Ste H,Fullerton,CA,92832	Pizza,Gluten-Free	Under $10	4.5	583	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 9:30 pm	Yes	Free	No	Private Lot	Yes	Yes	No	No	Yes
276	Royal Street Veranda	1313 S Harbor Blvd,Disneyland Park,Anaheim,CA,92802	American (New),Soup,Cajun/Creole	$11-30	4.0	331	Closed	Closed	Closed	Closed	11:00 am - 9:00 pm	Closed	Closed	No	No	No	NULL	NULL	Yes	No	No	Yes
277	Taqueria Mexico	108 W Katella Ave,Ste C,Orange,CA,92867	Mexican	Under $10	4.0	322	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	No	No	Private Lot	NULL	Yes	No	No	Yes
