	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
263	Bunz	475 Hotel Cir S,San Diego,CA,92108	Hot Dogs,Burgers	$11-30	4.0	677	6:30 am - 9:00 pm	6:30 am - 9:00 pm	6:30 am - 9:00 pm	6:30 am - 9:00 pm	6:30 am - 9:00 pm	6:30 am - 9:00 pm	7:00 am - 9:00 pm	No	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
264	Breakfast Republic	2730 University Ave,San Diego,CA,92104	American (Traditional),Breakfast & Brunch	$11-30	4.0	2800	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	7:00 am - 3:00 pm	No	Free	No	Street	Yes	Yes	No	No	Yes
265	Gaglione Brothers	10450 Friars Rd,Ste B,San Diego,CA,92120	Sandwiches,Fast Food,Cheesesteaks	$11-30	4.0	814	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
266	Euphoria XIX Grill	3944 W Point Loma Blvd,Ste A & B,San Diego,CA,92110	Burgers,Salad,Sandwiches	$11-30	5.0	158	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 9:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
267	Pho Point Loma & Grill Restaurant	2788 Midway Dr,San Diego,CA,92110	Vietnamese,Soup	Under $10	4.0	1000	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	No	Free	No	Private Lot	Yes	Yes	No	Yes	Yes
268	J Wata Temaki Bar	4646 Convoy St,Ste 103,San Diego,CA,92111	Sushi Bars,Japanese	$11-30	4.5	281	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	12:30 pm - 9:30 pm	12:30 pm - 9:00 pm	No	No	Yes	Street, Private Lot, Validated	NULL	Yes	Yes	NULL	No
269	JRDN Restaurant	723 Felspar St,San Diego,CA,92109	Bars,American (New),Breakfast & Brunch	Above $61	4.0	1281	9:00 am - 4:00 pm,5:00 pm - 9:30 pm	9:00 am - 4:00 pm,5:00 pm - 9:30 pm	9:00 am - 4:00 pm,5:00 pm - 9:30 pm	9:00 am - 4:00 pm,5:00 pm - 9:30 pm	9:00 am - 4:00 pm,5:00 pm - 10:00 pm	9:00 am - 4:00 pm,5:00 pm - 10:00 pm	9:00 am - 4:00 pm,5:00 pm - 9:30 pm	No	Free	Yes	Valet, Street	NULL	Yes	No	No	No
270	Atypical Waffle	3519 30th St,San Diego,CA,92104	Breakfast & Brunch,Waffles,Cafes	Under $10	4.5	1104	Closed	8:00 am - 2:00 pm	8:00 am - 2:00 pm	8:00 am - 2:00 pm	8:00 am - 2:00 pm	8:00 am - 2:00 pm	8:00 am - 2:00 pm	Yes	Free	No	Street	Yes	Yes	Yes	Yes	Yes
271	Mimmo's Italian Village	1743 India St,San Diego,CA,92101	Italian	$11-30	4.0	1173	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 9:00 pm	Yes	Free	Yes	Valet, Street	Yes	Yes	No	No	Yes
272	Taqueria Los Chuchys	543 4th Ave,San Diego,CA,92101	Tacos	Under $10	4.5	119	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 2:30 am	11:00 am - 2:30 am	11:00 am - 11:00 pm	No	No	No	Street	NULL	Yes	Yes	NULL	Yes
273	Hong Kong Restaurant	3871 4th Ave,San Diego,CA,92103	Chinese	$11-30	3.0	748	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	12:00 pm - 3:00 am	11:00 am - 2:00 am	No	No	No	Street, Private Lot, Validated	NULL	Yes	No	No	Yes
274	Chon Ju Jip	4373 Convoy St,San Diego,CA,92111	Korean	$11-30	4.0	327	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	3:00 pm - 9:00 pm	Yes	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
275	Angkorian Pikestaff	734 Park Blvd,San Diego,CA,92101			5.0	6	Closed	11:00 am - 2:00 pm	11:00 am - 2:00 pm	11:00 am - 2:00 pm	11:00 am - 2:00 pm	12:30 pm - 3:30 pm	Closed	No	NULL	Yes	Street	NULL	Yes	NULL	NULL	Yes
276	Nishiki Ramen	1040 University Ave,B111,San Diego,CA,92103	Ramen,Noodles	$11-30	4.0	306	Closed	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Garage, Street	Yes	Yes	No	No	Yes
277	El Indio Mexican Restaurant	3695 India St,San Diego,CA,92103	Mexican	Under $10	3.5	1531	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	Yes	Free	No	Street, Private Lot	Yes	Yes	No	No	Yes
278	Old House Hot Pot	8199 Clairemont Mesa Blvd,Ste S1,San Diego,CA,92111			4.0	40	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 12:00 am	No	No	NULL	Private Lot	NULL	Yes	NULL	NULL	NULL
279	Regents Pizzeria	4150 Regents Park Row,Ste 100,San Diego,CA,92037	Pizza,Italian,American (Traditional)	$11-30	4.0	1189	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	Yes	Free	No	Garage, Private Lot	NULL	Yes	No	Yes	Yes
280	Phil's BBQ	100 Park Blvd,San Diego,San Diego,CA,92101	Barbeque	$11-30	4.5	45								No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
281	California Burritos	7754 Starling Dr,San Diego,CA,92123	Mexican,Breakfast & Brunch	Under $10	4.0	783	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 12:00 am	6:00 am - 12:00 am	6:00 am - 11:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	Yes	Yes
282	Waterbar	4325 Ocean Blvd,San Diego,CA,92109	Cocktail Bars,Seafood,Breakfast & Brunch	$11-30	3.5	554	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	9:00 am - 2:00 am	9:00 am - 2:00 am	No	Free	Yes	Valet, Street	NULL	Yes	No	NULL	Yes
283	Twist	2041 University Ave,San Diego,CA,92104	Burgers,Chicken Wings,Sandwiches	Under $10	4.5	427	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 12:00 am	12:00 pm - 9:30 pm		Yes	No	No	Street	NULL	Yes	No	No	Yes
284	Fifty9Fifty Local Eatery	5950 Santo Rd,San Diego,CA,92124	American (Traditional),Sports Bars	$11-30	3.5	70	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	Closed	No	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
285	Hidden Fish	4764 Convoy St,Ste A,San Diego,CA,92111			4.5	264	Closed	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	No	No	Yes	Street, Private Lot	NULL	Yes	No	NULL	No
286	Lanna Thai Cuisine	4501 Mission Bay Dr,Ste 1B,San Diego,CA,92109	Thai,Seafood	$11-30	4.5	835	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 10:00 pm	Yes	No	Yes	Private Lot	Yes	Yes	No	No	Yes
287	Fredcel Lumpias & Catering	3876 38th St,San Diego,CA,92105	Filipino	Under $10	4.5	309	Closed	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	11:00 am - 5:30 pm	Yes	No	No	Street, Private Lot	NULL	No	No	No	Yes
288	Quartyard	1301 Market St,San Diego,CA,92101	Venues & Event Spaces,Beer Gardens,Food Court	$11-30	4.0	306	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 10:00 pm	No	Free	No	Street	NULL	Yes	No	NULL	Yes
289	Joe's Crab Shack	525 E Harbor Dr,San Diego,CA,92101	Seafood,American (Traditional)	$11-30	3.0	559	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
290	Nonna	1735 India St,San Diego,CA,92101	Pizza,Italian	$11-30	4.0	248	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 9:30 pm	7:30 am - 11:00 pm	7:30 am - 11:00 pm	7:30 am - 9:30 pm	Yes	Free	Yes	Street, Private Lot	Yes	Yes	NULL	NULL	Yes
291	Hot Diggity Dog	4905 Newport Ave,San Diego,CA,92107	Hot Dogs	Under $10	5.0	39	Closed	Closed	Closed	Closed	10:00 pm - 3:00 am	10:00 pm - 3:00 am	Closed	No	No	No	Street, Private Lot	NULL	No	NULL	NULL	Yes
292	10 Barrel Brewing - San Diego	1501 E St,San Diego,CA,92101	Breweries,Pubs,American (Traditional)	$11-30	4.5	430	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	10:00 am - 10:00 pm	No	Free	No	Street	Yes	Yes	No	No	Yes
293	Wet Stone Wine Bar & Cafe	1927 4th Ave,San Diego,CA,92101	Wine Bars,American (New)	$11-30	4.5	497	Closed	11:00 am - 2:00 pm,5:00 pm - 10:00 pm	11:00 am - 2:00 pm,5:00 pm - 10:00 pm	11:00 am - 2:00 pm,5:00 pm - 10:00 pm	11:00 am - 2:00 pm,5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	4:00 pm - 9:00 pm	Yes	Free	Yes	Street	Yes	Yes	NULL	NULL	Yes
294	Sportsmen's Seafood	1617 Quivira Rd,San Diego,CA,92109	Seafood	$11-30	3.5	298	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	No	No	No	Private Lot	NULL	NULL	No	NULL	Yes
295	Loving Hut	1905 El Cajon Blvd,San Diego,CA,92104	Vegetarian,Vegan	Under $10	4.0	1154	Closed	11:00 am - 2:00 pm,5:00 pm - 9:00 pm	11:00 am - 2:00 pm,5:00 pm - 9:00 pm	11:00 am - 2:00 pm,5:00 pm - 9:00 pm	11:00 am - 2:00 pm,5:00 pm - 9:00 pm	12:00 pm - 8:30 pm	12:00 pm - 8:30 pm	Yes	No	No	Street, Private Lot	Yes	Yes	Yes	No	Yes
296	Cori Pastificio Trattoria	2977 Upas St,San Diego,CA,92104	Italian,Wine Bars	$11-30	4.5	86	Closed	Closed	4:30 pm - 9:30 pm	4:30 pm - 9:30 pm	4:30 pm - 10:00 pm	11:30 am - 2:30 pm,4:30 pm - 10:00 pm	11:30 am - 2:30 pm,4:30 pm - 9:30 pm	Yes	Free	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
297	Mien Trung Restaurant	7530 Mesa College Dr,Ste A,San Diego,CA,92111	Vietnamese	Under $10	4.0	374	Closed	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 4:00 pm	No	No	No	Street, Private Lot	NULL	No	No	No	Yes
298	The Asian Bistro	414 University Ave,San Diego,CA,92103	Thai,Asian Fusion,Bars	$11-30	4.0	994	5:00 pm - 2:45 am	5:00 pm - 2:45 am	5:00 pm - 2:45 am	5:00 pm - 2:45 am	5:00 pm - 2:45 am	5:00 pm - 2:45 am	5:00 pm - 2:45 am	Yes	No	Yes	Street	Yes	Yes	Yes	NULL	Yes
299	Paraná Empanadas Argentinas	2820 Historic Decatur Rd,San Diego,CA,92106	Empanadas,Argentine,Latin American	Under $10	4.0	294	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 8:00 pm	Yes	Free	No	Valet, Street, Private Lot	NULL	Yes	Yes	NULL	Yes
300	Red Marlin Restaurant	1441 Quivira Rd,Hyatt,San Diego,CA,92109	Seafood,American (New)	$11-30	3.5	367	6:30 am - 2:00 pm,5:00 pm - 10:00 pm	6:30 am - 2:00 pm,5:00 pm - 10:00 pm	6:30 am - 2:00 pm,5:00 pm - 10:00 pm	6:30 am - 2:00 pm,5:00 pm - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 2:00 pm,5:00 pm - 10:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
301	Now sushi	3852 Mission Blvd,San Diego,CA,92109	Sushi Bars	$11-30	4.5	175	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	No	NULL	No	Street	NULL	Yes	NULL	NULL	Yes
302	Jyoti-Bihanga	3351 Adams Ave,San Diego,CA,92116	Vegetarian,Vegan,Gluten-Free	$11-30	4.5	723	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 3:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	12:00 pm - 9:00 pm	Closed	No	No	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
303	Flamin' Pho & Sushi Bar	550 Cedar St,San Diego,CA,92101	Sushi Bars,Asian Fusion	$11-30	4.0	89	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	Yes	Free	Yes	Garage, Street	NULL	Yes	Yes	Yes	Yes
304	Corbin's Q	6548 El Cajon Blvd,San Diego,CA,92101	Barbeque,American (Traditional)	$11-30	4.5	403	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	Yes	Free	No	Street, Private Lot	NULL	Yes	Yes	Yes	Yes
305	Sultan Baklava	770 4th Ave,San Diego,CA,92101	Mediterranean,Turkish,Kebab	$11-30	4.0	596	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	Yes	No	Yes	Valet, Street, Validated	NULL	Yes	No	No	Yes
306	Working Class	4095 30th St,San Diego,CA,92104	Breakfast & Brunch,Beer Bar,American (Traditional)	$11-30	4.5	442	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 2:00 am	9:00 am - 2:00 am	9:00 am - 12:00 am	No	Free	No	Garage, Street	NULL	Yes	No	NULL	Yes
307	Artisan Noodle Tatsuki	531 Broadway St,San Diego,CA,92101	Ramen	$11-30	4.0	135	11:30 am - 11:00 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	11:30 am - 3:00 am	11:30 am - 3:00 am	11:30 am - 11:00 pm	No	Paid	No	Street, Private Lot	NULL	Yes	Yes	NULL	Yes
308	Abraj Mediterranean Restaurant	6475 El Cajon Blvd,San Diego,CA,92115	Mediterranean	$11-30	4.5	186	11:45 am - 12:00 am	11:45 am - 12:00 am	11:45 am - 12:00 am	11:45 am - 12:00 am	11:45 am - 12:00 am	11:45 am - 12:00 am	5:00 pm - 11:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
309	Native Foods	5604 Balboa Ave,San Diego,CA,92111	Vegan,Sandwiches	$11-30	4.0	535	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	No	No	Private Lot	Yes	Yes	No	Yes	Yes
310	THE LOT Liberty Station	2620 Truxtun Rd,San Diego,CA,92106	Bars,Cafes,Dinner Theater	$11-30	3.5	1411	6:00 am - 11:30 pm	6:00 am - 11:30 pm	6:00 am - 11:30 pm	6:00 am - 11:30 pm	6:00 am - 11:30 pm	6:00 am - 11:30 pm	6:00 am - 11:30 pm	No	Free	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
311	Pho Fifth Avenue	3807 5th Ave,San Diego,CA,92103	Vietnamese	$11-30	4.0	962	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:00 pm	No	No	Yes	Street, Private Lot	Yes	Yes	Yes	No	Yes
312	Luna Grill - Clairemont	4175 Genesee Ave,Ste 100,San Diego,CA,92111	Mediterranean,Greek,Salad	$11-30	4.0	428	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	Free	No	Private Lot	NULL	Yes	Yes	Yes	Yes
313	Cafe Gratitude	1980 Kettner Blvd,San Diego,CA,92101	Vegan,Vegetarian,Breakfast & Brunch	$11-30	4.0	1526	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	Free	Yes	Street	Yes	Yes	Yes	No	Yes
314	Mikami Revolving Sushi & Bar	7319 Clairemont Mesa Blvd,San Diego,CA,92111	Sushi Bars	$11-30	3.5	124	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 9:30 pm	No	No	No	Street, Private Lot	NULL	Yes	NULL	NULL	No
315	Barefoot Bar & Grill	1404 Vacation Rd,San Diego,CA,92109	American (New),Bars	$11-30	3.0	590	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 12:00 am	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
316	Taste of the Himalayas	1260 University Ave,San Diego,CA,92103	Indian,Himalayan/Nepalese	$11-30	4.0	317	11:00 am - 8:45 pm	11:00 am - 8:45 pm	11:00 am - 8:45 pm	11:45 am - 8:45 pm	11:00 am - 9:45 pm	11:00 am - 9:45 pm	11:00 am - 8:30 pm	Yes	Free	Yes	Private Lot	Yes	Yes	No	NULL	Yes
317	Zia Gourmet Pizza	3311 Adams Ave,San Diego,CA,92116	Pizza	Under $10	4.5	898	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	No	No	No	Street	NULL	Yes	Yes	Yes	Yes
318	Harney Sushi	3964 Harney St,San Diego,CA,92110	Japanese,Sushi Bars,Breakfast & Brunch	$11-30	4.0	2254	11:30 am - 3:00 pm,5:30 pm - 11:00 pm	11:30 am - 3:00 pm,5:30 pm - 11:00 pm	11:30 am - 3:00 pm,5:30 pm - 11:00 pm	11:30 am - 3:00 pm,5:30 pm - 11:00 pm	11:30 am - 3:00 pm,5:30 pm - 11:00 pm	5:30 pm - 11:00 pm	12:00 pm - 11:00 pm	Yes	Free	Yes	Valet, Street, Private Lot	Yes	Yes	No	Yes	Yes
319	Jaynes Gastropub	4677 30th St,San Diego,CA,92116	Gastropubs,Wine Bars	$11-30	4.0	580	Closed	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:30 pm	5:00 pm - 9:30 pm	Closed	No	No	Yes	Valet, Street	Yes	Yes	No	No	Yes
320	Flemings Prime Steakhouse & Wine Bar - San Diego	380 K St At 4th,San Diego,CA,92101	Wine Bars,Steakhouses,Seafood	$31-60	4.5	1035	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	4:00 pm - 9:00 pm	No	No	Yes	Valet, Street	NULL	Yes	No	No	Yes
321	5th Ave Kitchen & Tap	3515 5th Ave,San Diego,CA,92103	Gastropubs,American (New),Sports Bars	$11-30	4.5	173	3:00 pm - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 9:00 pm	Yes	Free	Yes	Street	Yes	Yes	Yes	No	Yes
322	Northside Shack	1255 Rosecrans St,Point Loma,CA,92106	Juice Bars & Smoothies,Acai Bowls,Vegetarian	Under $10	5.0	713	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 3:00 pm	8:00 am - 3:00 pm	No	Free	No	Street, Private Lot	Yes	Yes	No	Yes	Yes
323	Tortilleria Lily	4271 University Ave,San Diego,CA,92105	Mexican	Under $10	5.0	18	5:00 am - 2:30 pm	5:00 am - 2:30 pm	Closed	5:00 am - 2:30 pm	5:00 am - 2:30 pm	5:00 am - 2:30 pm	5:00 am - 12:30 pm	NULL	NULL	NULL	Street, Private Lot	NULL	No	No	NULL	NULL
324	Hachi Ramen	2505 5th Ave,San Diego,CA,92103	Ramen,Poke,Tapas/Small Plates	$11-30	4.5	531	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	No	Free	No	Street	Yes	Yes	No	No	Yes
325	Sushi Kuchi	4637 Convoy St,Ste 104,San Diego,CA,92111	Sushi Bars,Japanese	$11-30	4.0	136	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	11:30 am - 10:00 pm	No	No	Yes	Street, Private Lot	NULL	Yes	Yes	NULL	Yes
326	The French Gourmet	960 Turquoise St,San Diego,CA,92109	Bakeries,French	$11-30	4.0	663	8:00 am - 3:00 pm	8:00 am - 3:00 pm,4:00 pm - 9:00 pm	8:00 am - 3:00 pm,4:00 pm - 9:00 pm	8:00 am - 3:00 pm,4:00 pm - 9:00 pm	8:00 am - 3:00 pm,4:00 pm - 9:00 pm	8:00 am - 3:00 pm,4:00 pm - 9:00 pm	8:00 am - 3:00 pm	No	No	Yes	Street	NULL	Yes	No	No	Yes
327	Burger Lounge	1608 India St,San Diego,CA,92101	Burgers	$11-30	4.0	937	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	No	Free	No	Street	NULL	Yes	No	No	Yes
328	Lil' Farmers Cafe	4240 Kearny Mesa Rd,San Diego,CA,92111	Cafes	Under $10	4.0	356	9:00 am - 3:00 pm	9:00 am - 3:00 pm	9:00 am - 3:00 pm	9:00 am - 3:00 pm	9:00 am - 3:00 pm	10:30 am - 3:00 pm	Closed	Yes	Free	No	Street, Private Lot	NULL	Yes	Yes	Yes	Yes
329	Thanh Tinh Chay	4591 El Cajon Blvd,San Diego,CA,92115	Vietnamese,Vegan,Vegetarian	Under $10	5.0	108	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Closed	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	No	Yes	Street, Private Lot	Yes	Yes	NULL	No	Yes
330	Tribute Pizza	3077 N Park Way,San Diego,CA,92104	Pizza	$11-30	4.5	573	Closed	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	Free	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
331	Tacos Libertad	1023 University Ave,San Diego,CA,92103	Tacos	Under $10	4.0	255	Closed	4:00 pm - 12:00 am	4:00 pm - 2:30 am	4:00 pm - 2:30 am	4:00 pm - 2:30 am	4:00 pm - 2:30 am	2:00 pm - 12:00 am	No	Free	No	Street	Yes	Yes	Yes	No	Yes
332	Bao Bar	2820 Historic Decatur Rd,San Diego,CA,92106			4.5	37								NULL	NULL	NULL	Street	NULL	NULL	NULL	NULL	NULL
333	Sabores Colombianos	3695 University Ave,San Diego,CA,92104	Colombian,Breakfast & Brunch,Soup	$11-30	4.5	229	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	No	Free	Yes	Street	NULL	Yes	No	No	Yes
334	Khyber Pass	523 University Ave,San Diego,CA,92103	Afghan,Mediterranean,Persian/Iranian	$11-30	4.0	544	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
