	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
263	Benihibachi Japanese Grill	6423 Hollywood Blvd,Los Angeles,CA,90028			3.0	136	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 3:00 am	No	No	No	Street	Yes	Yes	Yes	No	Yes
264	Furaibo Restaurant	2068 Sawtelle Blvd,Los Angeles,CA,90025	Japanese	$11-30	3.5	1103	11:30 am - 2:00 pm,5:30 pm - 11:00 pm	11:30 am - 2:00 pm,5:30 pm - 11:00 pm	11:30 am - 2:00 pm,5:30 pm - 11:00 pm	11:30 am - 2:00 pm,5:30 pm - 11:00 pm	11:30 am - 2:00 pm,5:30 pm - 11:30 pm	5:30 pm - 11:30 pm	5:30 pm - 10:30 pm	Yes	Free	Yes	Garage, Street, Private Lot	Yes	Yes	No	No	Yes
265	Lemonade	626 N Larchmont Blvd,Los Angeles,CA,90004	American (New)	$11-30	4.0	560	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Street	Yes	Yes	Yes	No	Yes
266	Chungchun Rice Hotdogs	3064 W 8th St,Los Angeles,CA,90005	Hot Dogs	Under $10	4.5	80	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
267	Larchmont Bungalow Cafe	2110 Sunset Blvd,Ste N,Los Angeles,CA,90026	Cafes	$11-30	4.5	313	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	No	Free	No	Street, Private Lot	Yes	Yes	No	NULL	Yes
268	Cafe Gratitude	300 S Santa Fe Ave,Ste A,Los Angeles,CA,90013	Vegan,Vegetarian,Breakfast & Brunch	$11-30	4.0	963	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	Yes	Free	Yes	Private Lot, Validated	Yes	Yes	No	Yes	Yes
269	Song Hak Korean BBQ	356 S Western Ave,Ste 201,Los Angeles,CA,90020	Barbeque,Korean	$11-30	4.5	231	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 2:00 am	12:00 pm - 2:00 am	12:00 pm - 12:00 am	No	Free	No	Valet, Garage, Street	NULL	Yes	No	No	Yes
270	Ohana Superette	2852 W Sunset Blvd,Los Angeles,CA,90026	Hawaiian,Seafood	$11-30	4.0	186	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	Yes	No	No	NULL	NULL	Yes	Yes	NULL	Yes
271	Shojin Culver City	12406 Washington Blvd,Los Angeles,CA,90066	Japanese,Vegan,Gluten-Free	$31-60	4.5	465	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:00 pm - 10:00 pm	12:00 pm - 9:30 pm	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
272	Mister Bossam	338 S Western Ave,Los Angeles,CA,90020	Korean	$11-30	4.0	625	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	Yes	Free	Yes	Valet, Garage, Street	NULL	Yes	No	No	Yes
273	Drive Thru Pupusas	4414 York Blvd,Los Angeles,CA,90041	Salvadoran,Food Trucks	Under $10	5.0	132	6:00 pm - 1:00 am	Closed	6:00 pm - 12:00 am	6:00 pm - 12:00 am	6:00 pm - 1:00 am	6:00 pm - 1:00 am	Closed	Yes	No	Yes	Street	NULL	Yes	NULL	NULL	Yes
274	Golden Dragon Restaurant	960 N Broadway,Los Angeles,CA,90012	Dim Sum,Seafood,Cantonese	$11-30	3.5	744	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	Yes	No	Yes	Valet, Street, Private Lot, Validated	NULL	Yes	No	No	Yes
275	Hollywood Thai	5241 Hollywood Blvd,Los Angeles,CA,90027	Thai	$11-30	4.0	502	11:00 am - 4:00 am	11:00 am - 4:00 am	11:00 am - 4:00 am	11:00 am - 4:00 am	11:00 am - 4:00 am	11:00 am - 4:00 am	11:00 am - 4:00 am	Yes	No	Yes	Valet, Street, Private Lot	NULL	Yes	No	No	Yes
276	Casa Fina Restaurant & Cantina	1842 E First St,Los Angeles,CA,90033	Mexican	$11-30	4.0	570	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 1:00 am	10:00 am - 1:00 am	10:00 am - 10:00 pm	Yes	Free	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
277	Mendocino Farms	175 S Fairfax Ave,Ste B,Los Angeles,CA,90036	Sandwiches,Salad	$11-30	4.5	1116	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Validated	Yes	Yes	No	No	Yes
278	Mama Shelter Rooftop Bar	6500 Selma Ave,Los Angeles,CA,90028	American (New),Cocktail Bars,Wine Bars	$11-30	3.5	448	12:00 pm - 1:00 am	12:00 pm - 1:00 am	12:00 pm - 1:00 am	12:00 pm - 1:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 1:00 am	No	Free	No	Valet, Street, Private Lot	NULL	Yes	NULL	NULL	Yes
279	Okiboru House of Tsukemen	635 N Broadway,Los Angeles,CA,90012	Ramen,Noodles	$11-30	4.5	368	Closed	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:30 pm	12:00 pm - 9:30 pm	12:00 pm - 8:00 pm	Yes	No	No	Garage, Validated	NULL	Yes	Yes	Yes	Yes
280	Kura Revolving Sushi Bar	333 E 2nd St,Los Angeles,CA,90012	Sushi Bars,Conveyor Belt Sushi	$11-30	3.5	1370	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:30 pm	10:30 am - 11:30 pm	10:30 am - 11:00 pm	No	No	No	Street	NULL	Yes	No	No	Yes
281	Petty Cash Taqueria & Bar	7360 Beverly Blvd,Los Angeles,CA,90036	Mexican	$11-30	3.5	902	5:00 pm - 10:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 12:00 am	12:00 pm - 12:00 am	9:00 am - 12:00 am	9:00 am - 10:00 pm	Yes	No	Yes	Valet, Street	Yes	Yes	Yes	NULL	Yes
282	Farfalla Trattoria	1978 Hillhurst Ave,Los Angeles,CA,90027	Italian	$11-30	4.0	648	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	4:30 pm - 10:00 pm	Yes	No	Yes	Valet, Street, Private Lot	NULL	Yes	No	No	Yes
283	Diamond Buffet & Grill	1901 W 7th St,Los Angeles,CA,90057	American (Traditional),Buffets	$11-30	3.5	242	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	No	No	Yes	Garage, Street, Private Lot	NULL	Yes	No	No	Yes
284	LA Brisket	736 N Broadway,Los Angeles,CA,90012	Barbeque,Sandwiches	$11-30	4.5	127	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	Closed	No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
285	Tsubaki	1356 Allison Ave,Los Angeles,CA,90026	Izakaya	$31-60	4.0	237	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 11:00 pm	5:30 pm - 11:00 pm	5:30 pm - 10:00 pm	Yes	No	Yes	Valet	NULL	Yes	No	No	No
286	Mexicali Taco & Co	702 N Figueroa St,Los Angeles,CA,90012	Mexican	Under $10	4.0	885	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	10:00 am - 4:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
287	Purgatory Pizza	1326 E 1st St,Los Angeles,CA,90033	Pizza,Vegan,Vegetarian	$11-30	4.0	825	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	Yes	Free	No	Street, Private Lot	Yes	Yes	Yes	No	Yes
288	Tripp Burgers	3458 S Sepulveda Blvd,Los Angeles,CA,90034			4.5	28								No	No	No	Street, Private Lot	Yes	Yes	Yes	Yes	Yes
289	Ivanhoe Restaurant & Bar	2500 Riverside Dr,Los Angeles,CA,90039	Bars,American (Traditional),Breakfast & Brunch	$11-30	4.0	452	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 9:00 pm	Yes	Free	Yes	Valet, Street, Private Lot	Yes	Yes	No	NULL	Yes
290	Dan Sung Sa	3317 W 6th St,Los Angeles,CA,90020	Korean,Tapas/Small Plates,Gastropubs	$11-30	4.0	852	4:00 pm - 2:00 am	4:00 pm - 2:00 am	4:00 pm - 2:00 am	4:00 pm - 2:00 am	4:00 pm - 2:00 am	4:00 pm - 2:00 am	4:00 pm - 2:00 am	No	Free	Yes	Valet, Garage, Street	NULL	Yes	No	No	Yes
291	Shamshiri Grill	1712 Westwood Blvd,Los Angeles,CA,90024	Middle Eastern,Persian/Iranian	$11-30	3.5	1399	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 10:00 pm	Yes	No	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
292	Trejos Tacos - La Brea	1048 S La Brea Ave,Los Angeles,CA,90019	Mexican,Vegan,New Mexican Cuisine	$11-30	3.5	1664	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 10:00 pm	Yes	Free	No	Valet, Street	Yes	Yes	No	No	Yes
293	The Heights Deli & Bottle Shop	2927 N Broadway,Los Angeles,CA,90031	Pizza,Delis,Beer, Wine & Spirits	$11-30	4.5	492	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
294	Kismet	4648 Hollywood Blvd,Los Angeles,CA,90027	Mediterranean,American (New),Middle Eastern	$11-30	3.5	467	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:00 pm	No	No	Yes	Valet, Street	Yes	Yes	No	NULL	No
295	Muma Kitchen	1942 Westwood Blvd,Los Angeles,CA,90025	Turkish,Salad,Kebab	$11-30	4.0	367	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 11:30 pm	Yes	Free	Yes	Garage, Street, Private Lot	NULL	Yes	No	No	Yes
296	India's Tandoori Hollywood	7300 Sunset Blvd,Los Angeles,CA,90046	Indian,Halal,Buffets	$11-30	4.5	344	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	11:00 am - 1:00 am	Yes	Free	Yes	Street, Private Lot	Yes	Yes	NULL	NULL	Yes
297	Ramen Hood	317 S Broadway,Grand Central Market,Los Angeles,CA,90013	Ramen	$11-30	4.5	976	11:00 am - 3:30 pm	11:00 am - 3:30 pm	11:00 am - 3:30 pm	11:00 am - 3:30 pm,6:00 pm - 10:00 pm	11:00 am - 3:30 pm,6:00 pm - 10:00 pm	11:00 am - 3:30 pm,6:00 pm - 10:00 pm	11:00 am - 3:30 pm	Yes	No	No	Garage, Street, Private Lot	Yes	Yes	Yes	No	Yes
298	Plancha Tacos	8250 W 3rd St,Los Angeles,CA,90048	Mexican	Under $10	4.0	717	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 12:00 am	8:00 am - 1:00 am	8:00 am - 1:00 am	8:00 am - 12:00 am	Yes	Free	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
299	Pinches Tacos	1030 Glendon Ave,Los Angeles,CA,90024	Mexican	$11-30	4.0	243	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 9:00 pm	No	No	No	Garage, Street, Private Lot	Yes	Yes	No	NULL	Yes
300	Jeonju Hyundaiok	3020 Wilshire Blvd,Los Angeles,CA,90010			4.5	52	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	7:00 am - 11:00 pm	Closed	NULL	NULL	No	Garage	NULL	Yes	NULL	NULL	Yes
301	Jollibee	2700 Colorado Blvd,Los Angeles,CA,90041	Filipino	Under $10	3.0	207	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:30 pm	8:00 am - 9:30 pm	8:00 am - 9:00 pm	No	No	No	Garage, Private Lot	NULL	Yes	No	Yes	Yes
302	Tacos Tumbras a Tomas	317 S Broadway,Spc A-5,Grand Central Market,Los Angeles,CA,90013	Mexican	Under $10	4.5	1014	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	No	No	No	Garage, Street, Private Lot, Validated	NULL	Yes	No	No	Yes
303	The Halal Guys	3432 Wilshire Blvd,Los Angeles,CA,90010	Halal,Mediterranean,Middle Eastern	$11-30	3.5	1007	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 3:00 am	10:00 am - 4:00 am	10:00 am - 4:00 am	10:00 am - 2:00 am	Yes	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
304	GRANVILLE	8701 Beverly Blvd,West Hollywood,CA,90048	American (New),Breakfast & Brunch,Cocktail Bars	$11-30	4.5	1403	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:00 pm	Yes	No	Yes	Valet, Street	Yes	Yes	No	No	Yes
305	Raffi's Place	211 E Broadway,Glendale,CA,91205	Middle Eastern,Persian/Iranian,Armenian	$11-30	4.5	4501	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 9:00 pm	No	Free	No	Valet, Street	NULL	Yes	No	No	Yes
306	Los Balcones	1360 Vine St,Los Angeles,CA,90028	Peruvian,Cocktail Bars	$11-30	3.5	469	12:00 pm - 10:00 pm	12:00 pm - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 12:00 am	12:00 pm - 12:00 am	12:00 pm - 10:00 pm	Yes	No	Yes	Street, Private Lot, Validated	NULL	Yes	No	NULL	Yes
307	Sarita's Pupuseria	317 S Broadway,Ste E-5,Los Angeles,CA,90013	Salvadoran	Under $10	3.5	746	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	Yes	Free	No	Garage, Street, Private Lot, Validated	NULL	Yes	Yes	Yes	Yes
308	KyoChon	3833 W 6th St,Los Angeles,CA,90020	Korean,Chicken Wings	$11-30	3.5	2225	11:00 am - 12:45 am	11:00 am - 12:45 am	11:00 am - 12:45 am	11:00 am - 12:45 am	11:00 am - 1:45 am	11:00 am - 1:45 am	11:00 am - 12:45 am	Yes	Free	No	Valet, Street, Private Lot	NULL	Yes	No	No	Yes
309	El Cholo	1037 S Flower St,Los Angeles,CA,90015	Mexican	$11-30	3.5	791	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
310	Pollo a La Brasa Western	764 S Western Ave,Los Angeles,CA,90005	Latin American,Peruvian,Chicken Shop	$11-30	4.0	807	11:00 am - 9:30 pm	Closed	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	10:30 am - 9:30 pm	10:30 am - 9:30 pm	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
311	Yangmani	2561 W Olympic Blvd,Los Angeles,CA,90006	Korean,Barbeque	$11-30	4.5	195	4:30 pm - 12:00 am	4:30 pm - 12:00 am	4:30 pm - 11:00 pm	4:30 pm - 12:00 am	4:30 pm - 12:00 am	4:30 pm - 12:00 am	4:30 pm - 11:00 pm	No	Free	Yes	Valet, Street, Private Lot	NULL	Yes	No	No	Yes
312	Sinopot Hot Pot 嗨锅	3785 Wilshire Blvd,Ste 217,Los Angeles,CA,90010	Hot Pot,Szechuan,Asian Fusion	$11-30	4.0	260	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 9:30 pm	No	Free	No	Garage, Validated	NULL	Yes	Yes	NULL	No
313	Koreatown Galleria	3250 W Olympic Blvd,Ste 400,Los Angeles,CA,90006	Grocery,Shopping Centers,Food Court	$11-30	4.0	279	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	11:00 am - 8:00 pm	NULL	NULL	NULL	Garage, Street	NULL	NULL	NULL	NULL	NULL
314	Portobanco's Restaurant	1225 Venice Blvd,Los Angeles,CA,90006	Latin American,Nicaraguan,Coffee & Tea	$11-30	4.5	213	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
315	Le Petit Paris	418 /420 S Spring St,Los Angeles,CA,90013	French,Cocktail Bars,Modern European	$31-60	4.0	1203	4:30 pm - 10:00 pm	4:30 pm - 10:00 pm	4:30 pm - 10:00 pm	4:30 pm - 10:00 pm	4:30 pm - 11:00 pm	10:00 am - 11:00 pm	10:30 am - 2:30 pm,4:00 pm - 10:00 pm	Yes	Free	Yes	Valet	NULL	Yes	No	No	Yes
316	The Lab Gastropub	3500 S Figueroa Blvd,Los Angeles,CA,90007	Gastropubs,American (Traditional),Venues & Event Spaces	$11-30	3.0	551	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	No	Free	No	Garage, Street	NULL	Yes	Yes	No	Yes
317	GamBoJok	301 S Western Ave,Ste 201,Los Angeles,CA,90020	Korean	$11-30	5.0	43	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	4:00 pm - 10:00 pm	No	Free	Yes	Valet, Garage, Validated	NULL	Yes	NULL	NULL	Yes
318	Anarkali Indian Restaurant	7013 Melrose Ave,Los Angeles,CA,90038	Indian	$11-30	4.5	2658	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 11:00 pm	Yes	No	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
319	Porchetta Republic	1220 West 7th St,Los Angeles,CA,90017	Food Stands,Italian,Sandwiches	$11-30	5.0	65	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	11:00 am - 5:00 pm	Yes	No	NULL	Street	NULL	Yes	Yes	NULL	Yes
320	Dōnatsu	330 E 2nd St,Ste C,Los Angeles,CA,90012	Donuts,Coffee & Tea,Vegan	Under $10	4.5	316	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Yes	No	No	Street, Private Lot	Yes	Yes	Yes	No	Yes
321	Oriel Chinatown	1135 N Alameda St,Los Angeles,CA,90012	French,Wine Bars	$11-30	4.5	136	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 1:00 am	5:00 pm - 1:00 am	5:00 pm - 12:00 am	No	No	No	Private Lot	Yes	Yes	No	No	No
322	Elio's Wood Fire Pizza	2517 W Sunset Blvd,Los Angeles,CA,90026	Pizza,Food Stands	Under $10	5.0	95	Closed	Closed	Closed	Closed	Closed	6:00 pm - 11:00 pm	Closed	NULL	No	No	Street, Private Lot	NULL	No	No	NULL	Yes
323	The Pie Hole	6314 Hollywood Blvd,Los Angeles,CA,90028	Desserts,Coffee & Tea,Comfort Food	Under $10	4.0	479	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	Yes	Free	No	Valet, Garage, Street	NULL	Yes	Yes	No	Yes
324	Hollywood Pies	6116 1/2 W Pico Blvd,Los Angeles,CA,90035	Italian,Pizza	$11-30	4.0	874	Closed	5:00 pm - 9:30 pm	5:00 pm - 9:30 pm	5:00 pm - 9:30 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	3:00 pm - 9:00 pm	Yes	No	Yes	Street	NULL	Yes	Yes	NULL	Yes
325	Kimukatsu	2121 Sawtelle Blvd,Los Angeles,CA,90025	Japanese,Asian Fusion	$11-30	3.5	464	11:30 am - 3:00 pm,5:00 pm - 10:00 pm	11:30 am - 3:00 pm,5:00 pm - 10:00 pm	11:30 am - 3:00 pm,5:00 pm - 10:00 pm	11:30 am - 3:00 pm,5:00 pm - 10:00 pm	11:30 am - 3:00 pm,5:00 pm - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	Yes	No	Yes	Valet, Private Lot	Yes	Yes	No	No	Yes
326	La Pupusa Urban Eatery	1051 W Washington Blvd,Ste G,Los Angeles,CA,90015	Salvadoran	$11-30	4.5	256	10:00 am - 7:00 pm	Closed	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 6:00 pm	Yes	Free	No	Street	NULL	Yes	Yes	Yes	Yes
327	The Backyard	2301 Highland Ave,Hollywood Bowl,Los Angeles,CA,90068	Belgian,Pizza	$11-30	3.5	19								No	No	Yes	NULL	NULL	Yes	NULL	NULL	No
328	El Flamin' Taco	505 S Vermont Ave,Los Angeles,CA,90020	Mexican,Food Trucks	Under $10	4.0	704	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 3:00 am	7:00 pm - 4:00 am	7:00 pm - 4:00 am	7:00 pm - 3:00 am	No	No	No	Street, Private Lot	NULL	No	No	No	Yes
329	Shabu Hyang	3807 Wilshire Blvd,Ste 120,Los Angeles,CA,90010	Korean,Hot Pot,Asian Fusion	$11-30	4.0	666	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	Yes	Garage, Private Lot, Validated	NULL	Yes	No	No	Yes
330	Carnitas El Momo	2411 Fairmount,Los Angeles,CA,90033	Food Trucks,Tacos	Under $10	5.0	116	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	No	NULL	No	Street	NULL	No	No	No	Yes
331	Wako Donkasu	3377 Wilshire Blvd,Ste 112,Los Angeles,CA,90010	Korean	$11-30	4.0	652	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	12:00 pm - 8:30 pm	Yes	Free	No	Valet, Garage, Street, Private Lot, Validated	NULL	Yes	No	NULL	Yes
332	Wax Paper	2902 Knox Ave,Ste 100,Los Angeles,CA,90039	American (Traditional),Coffee & Tea	$11-30	4.5	305	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	11:00 am - 4:00 pm	Closed	No	Free	No	Street	NULL	Yes	Yes	Yes	Yes
333	Sunny Blue	12608A Washington Blvd,Los Angeles,CA,90066	Japanese	Under $10	4.0	390	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	Yes	No	No	Street	NULL	Yes	No	No	Yes
334	Ceviche Project	2524 Hyperion Ave,Los Angeles,CA,90027			4.5	66	Closed	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 10:00 pm	Closed		No	Free	No	Street, Private Lot	NULL	Yes	No	No	No
