	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
220	The Old Hacienda	5303 Olive Dr,Bakersfield,CA,93308	Mexican	$11-30	3.0	80								No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
221	Shogun Palace	5498 California Ave,Bakersfield,CA,93309	Sushi Bars,Teppanyaki	$11-30	2.5	193	11:30 am - 2:00 pm,5:00 pm - 10:00 pm	11:30 am - 2:00 pm,5:00 pm - 10:00 pm	11:30 am - 2:00 pm,5:00 pm - 10:00 pm	11:30 am - 2:00 pm,5:00 pm - 10:00 pm	11:30 am - 2:00 pm,5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	No	No	Yes	NULL	NULL	Yes	Yes	NULL	Yes
222	El Capitan Mexican Grill & Cantina	4240 California Ave,Ste C,Bakersfield,CA,93309	Seafood,Mexican	$11-30	4.0	31	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 9:00 pm	Yes	Paid	Yes	NULL	NULL	Yes	NULL	NULL	Yes
223	Rio Açai Bowls	2720 Calloway Dr,Ste C,Bakersfield,CA,93312	Poke,Acai Bowls,Vegan	Under $10	4.5	104	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 8:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	11:00 am - 8:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
224	China Bistro	920 California Ave,Ste F,Bakersfield,CA,93304	Chinese	Under $10	3.0	21	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	Yes	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
225	Flame Broiler	2630 Mt Vernon Ave,Bakersfield,CA,93306	Asian Fusion	Under $10	3.5	27	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
226	Firehouse Subs	3700 California Ave,Ste 300,Bakersfield,CA,93309	Sandwiches,Fast Food,Delis	$11-30	3.5	70	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	Yes	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
227	Tacos El Colima	7 P St,Bakersfield,CA,93304			5.0	12	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	9:00 am - 9:00 pm	NULL	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
228	Love Sushi	6515 Panama Ln,Bakersfield,CA,93313	Japanese,Sushi Bars	$11-30	3.5	155	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 10:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
229	PizzaRev	10500 Stockdale Hwy,Bakersfield,CA,93311	Pizza,Salad	$11-30	4.0	184	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Street, Private Lot	Yes	Yes	No	Yes	Yes
230	Pappy's Coffee Shop	10595 Rosedale Hwy,Bakersfield,CA,93312	Breakfast & Brunch,Cafes	$11-30	3.5	193	5:00 am - 2:00 pm	5:00 am - 2:00 pm	5:00 am - 2:00 pm	5:00 am - 2:00 pm	5:00 am - 2:00 pm	5:00 am - 2:00 pm	5:00 am - 2:00 pm	No	Free	Yes	Private Lot	NULL	Yes	Yes	No	Yes
231	Toro Fusion Grill & Bar	9000 Ming Ave,Ste T4,Bakersfield,CA,93311	Japanese,Sushi Bars,Korean	$11-30	3.0	253	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 9:30 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
232	El Taco Loco Truck	2301 Panama Ln,Bakersfield,CA,93307	Mexican,Food Trucks	Under $10	3.0	126	6:00 am - 4:00 am	6:00 am - 4:00 am	6:00 am - 4:00 am	6:00 am - 4:00 am	6:00 am - 4:00 am	6:00 am - 4:00 am	6:00 am - 4:00 am	No	No	No	Street, Private Lot	Yes	Yes	No	NULL	Yes
233	Rubio's Coastal Grill	9200 Rosedale Hwy,Ste 200,Bakersfield,CA,93312	Mexican,Seafood,Salad	Under $10	4.0	88	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	Yes	Yes	Yes
234	Ming's Cafe	1918 L St,Bakersfield,CA,93301	Chinese	$11-30	3.5	35	7:30 am - 9:00 pm	7:30 am - 9:00 pm	7:30 am - 9:00 pm	7:30 am - 9:00 pm	7:30 am - 9:00 pm	7:30 am - 9:00 pm	8:30 am - 3:00 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
235	Too Fat Sandwiches	721 18th St,Bakersfield,CA,93301	Sandwiches	Under $10	3.0	75	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:00 am - 4:00 pm	10:30 am - 3:00 pm	Closed	Yes	Free	No	Street	NULL	Yes	Yes	Yes	Yes
236	Heidi's Brooklyn Deli	2900 Calloway Dr,Bakersfield,CA,93312	Delis,Sandwiches,Juice Bars & Smoothies	$11-30	3.0	183	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	10:00 am - 6:00 pm	Yes	No	No	NULL	NULL	Yes	Yes	No	Yes
237	Guiltless pastries	8800 Ming Ave,Haggin Oaks Farmers Market,Bakersfield,CA,93311			4.0	6	Closed	Closed	Closed	Closed	Closed	8:00 am - 1:30 pm	Closed	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
238	Donut Nation & Estrella Bakery	2400 Wible Rd,Ste 11,Bakersfield,CA,93304	Bakeries,Donuts,Mexican	Under $10	4.0	40	5:00 am - 7:00 pm	5:00 am - 7:00 pm	5:00 am - 7:00 pm	5:00 am - 7:00 pm	5:00 am - 7:00 pm	5:00 am - 3:00 pm	5:00 am - 1:00 pm	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
239	Tacos Los Cuñados	1607 S Chester Ave,Bakersfield,CA,93304	Food Trucks,Tacos	Under $10	4.5	15	Closed	Closed	4:00 pm - 12:00 am	4:00 pm - 12:00 am	4:00 pm - 12:00 am	4:00 pm - 12:00 am	4:00 pm - 12:00 am	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
240	Taqueria El Vaquero	1230 H St,Bakersfield,CA,93301	Mexican,Seafood,Desserts	Under $10	4.0	40	Closed	10:30 am - 7:00 pm	10:30 am - 7:00 pm	10:30 am - 7:00 pm	10:30 am - 7:00 pm	10:30 am - 7:00 pm	10:30 am - 7:00 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
241	Mossman's Westchester Restaurant	1819 30th St,Bakersfield,CA,93301	Fish & Chips,Coffee & Tea,Cafes	$11-30	4.0	110	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 11:00 pm	6:00 am - 11:00 pm	6:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
242	China Bistro	9000 Ming Ave,Ste F2,Bakersfield,CA,93311	Chinese	Under $10	3.0	120	10:45 am - 9:00 pm	10:45 am - 9:00 pm	10:45 am - 9:00 pm	10:45 am - 9:00 pm	10:45 am - 9:30 pm	10:45 am - 9:30 pm	10:45 am - 9:00 pm	Yes	No	Yes	Private Lot	Yes	Yes	No	No	Yes
243	Martin's Meats & Catering	801 21st St,Bakersfield,CA,93301	Meat Shops,Barbeque,Sandwiches	Under $10	4.0	64	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	Closed	Yes	Free	No	Street	NULL	Yes	No	NULL	Yes
244	Blaze Fast-Fire'd Pizza	200 Coffee Rd,A-102,Bakersfield,CA,93309	Salad,Fast Food,Pizza	$11-30	4.0	160	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 11:00 pm	10:30 am - 11:00 pm	11:00 am - 10:00 pm	No	No	No	Private Lot	Yes	Yes	Yes	NULL	Yes
245	Chipotle Mexican Grill	4950 Stockdale Hwy,Bakersfield,CA,93309	Mexican,Fast Food	Under $10	3.0	124	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
246	Fresh Splash	2701 Ming Ave,Bakersfield,CA,93304	Juice Bars & Smoothies,Latin American	$11-30	4.0	10	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	11:00 am - 7:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
247	Dickey's Barbecue Pit	3505 Coffee Road,Bakersfield,CA,93308	Barbeque,American (Traditional),Southern	$11-30	3.0	221	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
248	Wingstop	1523 E Panama Ln,Ste E 101,Bakersfield,CA,93307			3.0	3	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
249	Country Kitchen	813 N Chester Ave,Bakersfield,CA,93308	American (New)	Under $10	3.5	10								No	NULL	NULL	NULL	NULL	Yes	NULL	NULL	Yes
250	Cataldo's Pizzeria	2500 New Stine Rd,Bakersfield,CA,93309	Pizza	$11-30	3.5	84	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	Free	No	NULL	NULL	Yes	Yes	NULL	Yes
251	Angels Donuts - Bakersfield 2	6515 Panama Ln,Ste 105,Bakersfield,CA,93313	Donuts,Bakeries,Cafes	Under $10	4.5	56	4:30 am - 8:00 pm	4:30 am - 8:00 pm	4:45 am - 8:00 pm	4:30 am - 8:00 pm	4:30 am - 8:00 pm	4:30 am - 8:00 pm	5:00 am - 8:00 pm	Yes	NULL	No	Private Lot	NULL	Yes	Yes	NULL	Yes
252	Cataldo's	650 Roberts Ln,Bakersfield,CA,93308	Pizza	Under $10	3.5	71	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	Paid	NULL	Street, Private Lot	NULL	Yes	No	NULL	Yes
253	Milan's Market	Bakersfield,CA,93308	Food Trucks,Pizza,Bakeries	$11-30	4.5	25	Closed	Closed	Closed	Closed	Closed	9:00 am - 1:30 pm	9:00 am - 2:00 pm	No	No	No	Street, Private Lot	NULL	No	No	NULL	Yes
254	Carousel Drive In	901 Woodrow Ave,Bakersfield,CA,93308	American (New),Burgers,Fast Food	Under $10	4.0	25	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 4:00 pm	Closed	Yes	No	Yes	NULL	NULL	Yes	Yes	Yes	Yes
255	El Sombrero Restaurant	2731 M St,Bakersfield,CA,93301	Mexican	$11-30	3.5	114	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
256	Cataldo's Pizzeria	13001 Stockdale Hwy,Bakersfield,CA,93314	Pizza,Italian,American (Traditional)	$11-30	3.0	133	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
257	Fosters Freeze	3619 Stockdale Hwy,Bakersfield,CA,93309	Ice Cream & Frozen Yogurt,Burgers,American (Traditional)	$11-30	3.5	24	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
258	Neveria and Antojitos Las Tapatias	2105 Edison Hwy,Ste 3,Bakersfield,CA,93305			5.0	1	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 9:00 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
259	J & M's Cafe Bar & Grill	10801 Rosedale Hwy,Bakersfield,CA,93312	Cafes,American (Traditional)	$11-30	3.5	122	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 8:00 pm	No	Free	Yes	Street, Private Lot	NULL	Yes	Yes	No	Yes
260	Bonnie's Best Cafe	1900 21st St,Bakersfield,CA,93301	Sandwiches,Cafes	$11-30	4.5	48	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	9:00 am - 5:00 pm	Closed	Closed	Yes	No	No	Street, Private Lot	Yes	Yes	Yes	NULL	Yes
261	Alfonso's Taco Shop	7800 White Ln,Ste B,Bakersfield,CA,93309	Mexican,Imported Food	Under $10	3.0	184	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
262	Tacos Mi Casa	Gosford Rd & White Ln,Bakersfield,CA,93313	Food Stands,Mexican	Under $10	4.0	26	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	8:00 am - 5:00 pm	Closed	No	No	No	Private Lot	NULL	No	NULL	NULL	Yes
263	Mariscos Las Islitas Express	19487 Porterville Hwy,Bakersfield,CA,93308			4.5	5								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
264	Mountain Mike's Pizza	11000 Brimhall Rd,Bakersfield,CA,93312	Pizza	$11-30	3.0	139	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	10:00 am - 8:30 pm	Yes	Free	Yes	Private Lot	Yes	Yes	Yes	NULL	Yes
265	The Nines Restaurant	801 Truxtun Ave,Bakersfield Marriott At The Convention Ctr,Bakersfield,CA,93301	American (Traditional),Diners,Breakfast & Brunch	$11-30	3.0	48	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
266	El Portal Mexican Grill	1100 Calloway Dr,Ste 300,Bakersfield,CA,93312	Mexican,Beer Bar,Chicken Shop	$11-30	3.0	127	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 2:00 am	11:00 am - 2:00 am	10:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	Yes	NULL	Yes
267	Chuy's Mesquite Broiler	2500 New Stine Rd,Ste 102,Bakersfield,CA,93309	Tex-Mex,Sports Bars,Mexican	$11-30	3.5	76	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 11:00 pm	9:00 am - 12:00 am	9:00 am - 11:00 pm	8:00 am - 10:00 pm	No	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
268	China Star Buffet	4771 Planz Rd,Bakersfield,CA,93309	Chinese	$11-30	2.0	97	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	No	Yes
269	Panera Bread	10900 Stockdale Hwy,Ste 100,Bakersfield,CA,93311	Sandwiches,Salad,Soup	$11-30	3.0	194	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 9:30 pm	6:00 am - 10:00 pm	6:30 am - 10:00 pm	7:00 am - 9:30 pm	No	Free	No	Private Lot	Yes	Yes	Yes	Yes	Yes
270	Qwik Cafe	1221 18th St,Bakersfield,CA,93301			5.0	2	10:00 am - 3:00 pm	10:00 am - 3:00 pm	10:00 am - 3:00 pm	10:00 am - 3:00 pm	10:00 am - 3:00 pm	Closed	Closed	No	No	No	Street	NULL	Yes	No	No	Yes
271	El Tecolote	1907 S K St,Bakersfield,CA,93304			3.5	9	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 7:30 pm	10:00 am - 8:30 pm	10:00 am - 8:30 pm	10:00 am - 7:30 pm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
272	Senor Taco - Flame Grilled tacos	3401 Panama Ln,Ste 220,Bakersfield,CA,93313	Tacos	Under $10	3.5	26	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	Yes	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
273	El Patron	4803 Panama Ln,Ste C1,Bakersfield,CA,93313	Mexican	$11-30	3.0	94	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	9:00 am - 9:00 pm	No	No	No	NULL	NULL	Yes	No	NULL	Yes
274	Ichiban Sushi	3700 Gosford St,Ste A,Bakersfield,CA,93309	Japanese,Sushi Bars	$11-30	3.5	128	11:00 am - 2:30 pm,4:30 pm - 9:00 pm	11:00 am - 2:30 pm,4:30 pm - 9:00 pm	11:00 am - 2:30 pm,4:30 pm - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	No	Yes
275	Ajua! Cocina Mexicana	2625 Mt Vernon Ave,Ste 106,Bakersfield,CA,93306	Mexican	Under $10	3.5	90	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	Free	No	Private Lot	NULL	Yes	No	NULL	Yes
276	El Charro Restaurant	700 S Union Ave,Bakersfield,CA,93307	Mexican	Under $10	4.5	16								No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
277	Molly J's	3150 Panama Ln,Bakersfield,CA,93313	American (Traditional),Breakfast & Brunch,Diners	$11-30	4.0	89								No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
278	Hot Diggity Dogs	Wall St Aly,Bakersfield,CA,93312	Hot Dogs	Under $10	4.0	1								No	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Yes
279	Tacos El Toro	3700 Ming Ave,Bakersfield,CA,93309			2.5	15								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
280	The Pink Fish Tail	513 H St,Bakersfield,CA,93304			4.0	1	Closed	12:00 pm - 5:00 pm	12:00 pm - 5:00 pm	12:00 pm - 5:00 pm	12:00 pm - 5:00 pm	1:30 pm - 2:45 am	Closed	Yes	No	NULL	Street, Private Lot	NULL	Yes	NULL	NULL	Yes
281	Chester's Chicken	2201 South Union Ave,Bakersfield,CA,93307					9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	Closed	No	Free	NULL	Private Lot	NULL	Yes	NULL	NULL	Yes
282	Jersey Mike's Subs	5120 Stockdale Hwy Ste B,Bakersfield,CA,93309	Sandwiches,Fast Food,Delis	Under $10	4.0	73	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
283	Lie-N Den	215 Niles Pl,Bakersfield,CA,93305	Burgers	$11-30	4.0	22	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 8:00 pm	8:00 am - 3:00 pm	Closed	No	Free	No	NULL	NULL	Yes	No	NULL	Yes
284	Sugar Twist Bakery & Cafe	5511 Calloway Dr,Ste 100,Bakersfield,CA,93312	Cafes,Bakeries,Breakfast & Brunch	Under $10	4.0	97	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 6:00 pm	No	Free	No	NULL	NULL	Yes	Yes	NULL	Yes
285	The Junction Diner & Lounge	2620 Buck Owens Blvd,Bakersfield,CA,93308	Lounges,American (Traditional)	Under $10	3.0	26								No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
286	Johns Burgers	2637 River Blvd,Bakersfield,CA,93305	Burgers	Under $10	3.0	48								No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
287	Me-N-Eds Pizzeria	4701 Panama Ln,Ste E1,Bakersfield,CA,93313	Pizza	$11-30	2.5	57								Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
288	The Bistro	5105 California Ave,Bakersfield,CA,93309	American (New),Wine Bars,Sandwiches	$11-30	3.5	77	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 10:00 pm	No	NULL	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
289	Fresco Mexican Grill	2402 Columbus St,Bakersfield,CA,93306	Mexican,Seafood,Breakfast & Brunch	Under $10	3.5	111	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
290	Mexicali Restaurants	419 Baker St,Bakersfield,CA,93305	Restaurants	$11-30	4.0	2								NULL	No	NULL	NULL	NULL	Yes	NULL	NULL	Yes
291	Vallarta Mexican Grill	1011 Columbus St,Bakersfield,CA,93305	Mexican	Under $10	4.0	31	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	8:30 am - 8:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
292	Panda Wok	2150 White Ln,Bakersfield,CA,93304	Chinese	Under $10	3.5	23								No	No	No	NULL	NULL	Yes	No	NULL	Yes
293	Super Taco	520 E Truxtun Ave,Bakersfield,CA,93305	Mexican	Under $10	3.5	97	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	NULL	Yes
294	The Curbside kitchen	1800 H St,Bakersfield,CA,93311			4.0	5								NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	NULL
295	Five Guys	2701 Ming Ave,Bakersfield,CA,93304			3.5	17	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
296	PizzaRev	5419 Gosford Rd,Ste 100,Bakersfield,CA,93313	Pizza,Salad	$11-30	3.5	179	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
297	Tacos La Villa Mexican Grill	1401 N Chester Ave,Bakersfield,CA,93308	Mexican	Under $10	3.5	33	9:00 am - 8:30 pm	9:00 am - 8:30 pm	9:00 am - 8:30 pm	9:00 am - 8:30 pm	9:00 am - 8:30 pm	9:00 am - 8:30 pm	10:00 am - 3:30 pm	Yes	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
298	La Mina Cantina	4001 Auburn St,Bakersfield,CA,93306	Mexican,Desserts,Beer Bar	$11-30	3.0	94	11:00 am - 9:30 pm	11:00 am - 11:45 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 11:45 pm	11:00 am - 11:45 pm	9:30 am - 11:45 pm	No	No	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
299	Bamboo Cafe	8110 Rosedale Hwy,Ste F,Bakersfield,CA,93312	Chinese,Fast Food	Under $10	3.5	78	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	No	NULL	Yes
