	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
244	WaBa Grill	1130 W Warner Ave,Santa Ana,CA,92707	Fast Food,Asian Fusion	Under $10	3.0	30	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
245	Ramen Mura	13882 Newport Ave,Unit A,Tustin,CA,92780	Ramen	$11-30	4.5	460	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:00 pm	No	No	Yes	Private Lot	Yes	Yes	No	No	Yes
246	Stonefire Grill	18727 Brookhurst St,Fountain Valley,CA,92708	American (Traditional),Barbeque,Salad	$11-30	4.0	917	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
247	Pho 79 Restaurant	9941 Hazard Ave,Garden Grove,CA,92843	Vietnamese,Noodles	Under $10	4.0	2248	6:00 am - 10:00 pm	Closed	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	No	No	No	Garage, Street, Private Lot	NULL	No	No	No	Yes
248	Bristol Food Court	1180 S Bristol St,Santa Ana,CA,92704	Food Court	Under $10	4.0	1	10:00 am - 8:30 pm	10:00 am - 8:30 pm	10:00 am - 8:30 pm	10:00 am - 8:30 pm	10:00 am - 8:30 pm	9:30 am - 8:00 pm	9:30 am - 8:00 pm	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
249	Bubba Gump Shrimp Co.	321 W Katella Ave,Ste 101,Anaheim,CA,92802	Seafood,Southern	$11-30	3.5	1040	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	Free	Yes	Garage, Private Lot, Validated	NULL	Yes	No	No	Yes
250	Carnitas Quiroga de Zaragoza	1523 S Pacfic Ave,Santa Ana,CA,92704			4.0	12	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	Yes	NULL	NULL	NULL	NULL	No	NULL	NULL	Yes
251	Birriería Nochistlán	1628 S Standard Ave,Santa Ana,CA,92707	Mexican	$11-30	4.5	5								NULL	NULL	NULL	NULL	NULL	Yes	NULL	NULL	NULL
252	Mega Subs	2216 S Grand Ave,Santa Ana,CA,92705	Sandwiches	Under $10	4.0	57	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	6:00 am - 7:00 pm	9:00 am - 2:00 pm	Closed	No	NULL	No	Private Lot	NULL	Yes	No	NULL	Yes
253	Chipotle Mexican Grill	2773 N Main St,Santa Ana,CA,92705	Mexican,Fast Food	Under $10	3.5	101	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
254	El Taquero	2428 N Grand Ave,Santa Ana,CA,92705	Food Trucks,Tacos	Under $10	4.0	36	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 12:00 am	5:00 pm - 1:00 am	5:00 pm - 1:00 am	5:00 pm - 12:00 am	No	No	No	Private Lot	NULL	Yes	No	No	Yes
255	ARC Restaurant Food & Libations	3321 Hyland Ave,Ste F,Costa Mesa,CA,92626	American (New),Bars	$11-30	4.0	1260	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	No	No	Yes	Private Lot	NULL	Yes	Yes	NULL	Yes
256	Mariscos El Cangrejo Nice	2525 N Grand Ave,Ste A,Santa Ana,CA,92705	Seafood,Mexican	$11-30	3.0	47	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 12:00 am	10:00 am - 11:45 pm	10:00 am - 12:45 am	10:00 am - 12:45 am	10:00 am - 12:00 am	Yes	No	Yes	NULL	NULL	Yes	No	NULL	Yes
257	Craig's Cafeteria - Orange County Courthouse	700 Civic Center Dr W,Santa Ana,CA,92701	American (Traditional),Cafes	Under $10	3.0	31								No	Free	No	Private Lot	NULL	Yes	No	No	Yes
258	King Street Food	10130 Garden Grove Blvd,Ste 133,Garden Grove,CA,92843	Asian Fusion,Hot Pot	$11-30	4.5	164	12:00 pm - 3:00 pm,5:00 pm - 11:00 pm	12:00 pm - 3:00 pm,5:00 pm - 11:00 pm	12:00 pm - 3:00 pm,5:00 pm - 11:00 pm	12:00 pm - 3:00 pm,5:00 pm - 11:00 pm	12:00 pm - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	No	No	No	Garage, Street	NULL	Yes	Yes	Yes	Yes
259	Sichuan Impression	13816 Red Hill Ave,Tustin,CA,92780	Chinese,Asian Fusion	$11-30	4.0	825	11:30 am - 2:45 pm,5:00 pm - 9:30 pm	11:30 am - 2:45 pm,5:00 pm - 9:30 pm	11:30 am - 2:45 pm,5:00 pm - 9:30 pm	11:30 am - 2:45 pm,5:00 pm - 9:30 pm	11:30 am - 3:15 pm,5:00 pm - 9:30 pm	11:30 am - 3:15 pm,5:00 pm - 9:30 pm	11:30 am - 3:15 pm,5:00 pm - 9:30 pm	Yes	No	No	Private Lot	NULL	Yes	Yes	No	Yes
260	Sushi Damu	13962 Newport Ave,Ste D,Tustin,CA,92780	Sushi Bars	$11-30	4.0	1290	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	12:00 pm - 10:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	No	Yes
261	Costa Azul 2	800 W 17th St,Santa Ana,CA,92706	Mexican	$11-30	3.5	67								No	No	Yes	NULL	NULL	Yes	No	NULL	Yes
262	Tràng Tiền Restaurant	9609 Bolsa Ave,Westminster,CA,92683	Vietnamese	$11-30	4.5	175	9:00 am - 9:00 pm	Closed	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Yes	Free	Yes	NULL	NULL	No	No	NULL	Yes
263	Gyu-Kaku Japanese BBQ	14181 Newport Ave,Tustin,CA,92780	Japanese,Barbeque,Asian Fusion	$11-30	3.5	1267	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	11:30 am - 9:30 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
264	Pho Asian Grill	2110 N Tustin Ave,Santa Ana,CA,92705	Vietnamese	$11-30	3.5	265	10:00 am - 8:45 pm	10:00 am - 8:45 pm	10:00 am - 8:45 pm	10:00 am - 8:45 pm	10:00 am - 8:45 pm	10:00 am - 8:45 pm	11:00 am - 8:15 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
265	Cabañas Tacos	601 E St Andrew Pl,Santa Ana,CA,92707	Food Trucks,Mexican	Under $10	4.5	65	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	No	No	No	Street, Private Lot	NULL	No	NULL	NULL	Yes
266	El Torito Nick Taqueria	1431 W Warner Ave,Santa Ana,CA,92704	Mexican	Under $10	3.0	15								NULL	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
267	Citrus City Grille	122 North Glassell St,Orange,CA,92866	Desserts,American (Traditional),Breakfast & Brunch	$11-30	4.0	1043	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	9:30 am - 10:00 pm	Yes	Free	Yes	Valet, Street, Private Lot, Validated	NULL	Yes	No	No	Yes
268	WaBa Grill	2720 S Harbor Blvd,Ste B,Santa Ana,CA,92704	Fast Food,Asian Fusion	Under $10	3.5	87	9:00 am - 4:00 pm	9:00 am - 4:00 pm	9:00 am - 4:00 pm	9:00 am - 4:00 pm	9:00 am - 4:00 pm	9:30 am - 3:00 pm	Closed	Yes	No	Yes	Private Lot	NULL	Yes	No	No	Yes
269	Urban Plates	13380 Jamboree Rd,Irvine,CA,92602	Salad,American (New),Sandwiches	$11-30	4.0	567	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
270	La Casa de Marcos	2501 N Grand Ave,Santa Ana,CA,92705	Mexican	$11-30	4.0	51	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	7:00 am - 9:00 pm	7:00 am - 9:00 pm	No	NULL	No	Private Lot	NULL	Yes	NULL	NULL	Yes
271	Shakey's Pizza Parlor	1406 S Fairview,Santa Ana,CA,92704	Pizza,Buffets	$11-30	3.0	116	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
272	Al Forno Caffe	1525 Mesa Verde E,Costa Mesa,CA,92626	Italian	$11-30	4.5	567	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:00 pm	4:00 pm - 9:30 pm	4:00 pm - 9:30 pm	5:00 pm - 9:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
273	Sam's Donuts	2641 N Grand Ave,Santa Ana,CA,92705	Donuts,Juice Bars & Smoothies,Breakfast & Brunch	Under $10	5.0	50	4:00 am - 2:30 pm	4:00 am - 2:30 pm	4:00 am - 2:30 pm	4:00 am - 2:30 pm	4:00 am - 2:30 pm	4:00 am - 2:30 pm	4:30 am - 2:00 pm	No	NULL	NULL	Private Lot	NULL	Yes	No	No	Yes
274	California Pizza Kitchen	18601 Airport Way,Ste 135,John Wayne Airport,Santa Ana,CA,92707	Pizza	$11-30	3.0	73								No	No	No	Garage	NULL	Yes	No	NULL	Yes
275	TGI Fridays	3339 W Entertainment Ave,Orange,CA,92868	American (Traditional),Bars	$11-30	2.5	719	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	Yes	Free	No	Private Lot	NULL	Yes	No	Yes	Yes
276	Brew Hawg BBQ & Root Beer	665 N Tustin St,Ste J,Orange,CA,92867	Barbeque,Sandwiches,Comfort Food	$11-30	4.0	886	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	Yes	Free	No	Private Lot	Yes	Yes	No	Yes	Yes
277	Bean Sprouts	2500 N Main St,Santa Ana,CA,92705	Cafes	Under $10	3.5	19								No	No	No	Private Lot	NULL	Yes	No	No	Yes
278	Round Table Pizza	2860 S Bristol St,C-2,Santa Ana,CA,92704	Pizza	$11-30	3.5	91	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Private Lot	Yes	Yes	No	NULL	Yes
279	El Rincon Chilango	1133 W 17th St,Santa Ana,CA,92706	Mexican	Under $10	3.5	126	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	8:00 am - 10:00 pm	8:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
280	Hakata Ikkousha	3033 Bristol St,Ste O,Costa Mesa,CA,92626	Ramen,Noodles	$11-30	4.0	1035	11:00 am - 3:00 pm,5:30 pm - 11:30 pm	11:00 am - 3:00 pm,5:30 pm - 11:30 pm	11:00 am - 3:00 pm,5:30 pm - 11:30 pm	11:00 am - 3:00 pm,5:30 pm - 11:30 pm	11:00 am - 3:00 pm,5:30 pm - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 9:30 pm	No	No	No	Valet, Street, Private Lot	NULL	Yes	No	No	Yes
281	Anitas Restaurant	2317 W 1st St,Santa Ana,CA,92703	Salvadoran	Under $10	4.0	35	9:00 am - 8:00 pm	Closed	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	11:00 am - 8:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
282	Shin-Sen-Gumi Hakata Ramen-Fountain Valley	18315 Brookhurst St,Unit 1,Fountain Valley,CA,92708	Ramen,Noodles	$11-30	4.0	3496	11:00 am - 3:00 pm,6:00 pm - 11:15 pm	11:00 am - 3:00 pm,6:00 pm - 11:15 pm	11:00 am - 3:00 pm,6:00 pm - 11:15 pm	11:00 am - 3:00 pm,6:00 pm - 11:15 pm	11:00 am - 3:00 pm,6:00 pm - 11:15 pm	11:00 am - 11:15 pm	11:00 am - 11:15 pm	No	No	No	Private Lot	NULL	Yes	No	No	No
283	Malone's Bar and Grill	604 E Dyer Rd,Santa Ana,CA,92705	Bars,American (New)	Under $10	3.0	92	Closed	2:30 pm - 12:00 am	2:30 pm - 12:00 am	2:30 pm - 12:00 am	2:30 pm - 1:30 am	11:00 am - 1:30 am	Closed	No	Free	No	Private Lot	NULL	Yes	No	No	No
284	Souplantation	11179 Talbert,Fountain Valley,CA,92708	Buffets,Vegetarian,Salad	$11-30	3.5	425	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
285	Tortas Ahogadas Los Primos	2301 W 5th St,Santa Ana,CA,92703	Mexican,Food Trucks	Under $10	4.5	95	9:45 am - 5:00 pm	Closed	10:00 am - 5:00 pm	10:00 am - 5:00 pm	10:00 am - 5:00 pm	10:00 am - 5:00 pm	10:00 am - 5:00 pm	Yes	No	No	Street	NULL	Yes	No	NULL	Yes
286	El Borrego Sagrado	1620 E 1st St,Santa Ana,CA,92701	Mexican	$11-30	2.5	37								No	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
287	Denny's	2314 E 17th St,Santa Ana,CA,92701	American (Traditional),Breakfast & Brunch,Diners	Under $10	4.5	396	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
288	Dos Chinos Food Truck	201 E 4th St,Santa Ana,CA,92701	Asian Fusion,Vietnamese,Food Trucks	Under $10	3.5	477								No	Free	No	Street	NULL	Yes	Yes	Yes	Yes
289	California Fish Grill	3988 Barranca Pkwy,Ste B,Irvine,CA,92606	Seafood,Fish & Chips,Tacos	$11-30	4.0	2726	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
290	Myung In Dumplings	8911 Garden Grove Blvd,Garden Grove,CA,92844	Korean	Under $10	4.0	208	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	No	Yes
291	Carnitas Sahuayo Restaurant	402 W 17th St,Santa Ana,CA,92706	Mexican	$11-30	3.5	38	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	7:30 am - 10:00 pm	7:30 am - 10:00 pm	No	No	No	Street	NULL	Yes	NULL	NULL	Yes
292	Lucille's Smokehouse Bar-B-Que	2550 Park Ave,The District At Tustin Legacy,Tustin,CA,92782	Barbeque,Southern,Smokehouse	$11-30	3.5	1400	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
293	El Pico De Gallo Grill	901 W 17th St,Santa Ana,CA,92706	Mexican	Under $10	3.5	275	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	7:00 am - 10:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
294	Vientiane Lao Thai	10262 Westminster Ave,Garden Grove,CA,92843	Thai,Laotian	Under $10	4.0	1189	11:00 am - 9:00 pm	10:00 am - 9:00 pm	Closed	10:00 am - 9:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
295	Alebrijes Grill	1608 S Sycamore St,Santa Ana,CA,92707			4.5	15	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	NULL	NULL	NULL	Private Lot	NULL	NULL	NULL	NULL	NULL
296	Chipotle Mexican Grill	629 S Harbor Blvd,Santa Ana,CA,92704	Mexican,Fast Food	Under $10	3.0	101	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	10:30 am - 10:00 pm	No	No	No	NULL	NULL	Yes	No	No	Yes
297	Lucky Chinese Food	2509 W McFadden Ave,Ste F,Santa Ana,CA,92704	Chinese	Under $10	3.5	27								No	NULL	No	NULL	NULL	No	NULL	NULL	Yes
298	5-Taste Kitchen	3701 S Harbor Blvd,Ste F,Santa Ana,CA,92704			3.0	2								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
299	Sookdal	9448 Garden Grove Blvd,Garden Grove,CA,92844			4.5	158	4:00 pm - 12:00 am	4:00 pm - 12:00 am	4:00 pm - 12:00 am	4:00 pm - 12:00 am	4:00 pm - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	No
300	Thai Princess	13036 Harbor Blvd,Garden Grove,CA,92843	Thai	$11-30	4.5	595	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	Yes	Free	Yes	Private Lot	Yes	Yes	No	No	Yes
301	Thanh Restaurant	9872 Bolsa Ave,Westminster,CA,92683	Vietnamese	Under $10	4.0	454	9:00 am - 9:00 pm	9:00 am - 9:00 pm	Closed	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	No	No	Private Lot	NULL	No	No	No	Yes
302	Pei Wei	18601 Airport Way,Terminal C,Santa Ana,CA,92707	Asian Fusion,Chinese,Gluten-Free	$11-30	3.0	67	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 7:00 pm	10:00 am - 5:00 pm	10:00 am - 7:00 pm	No	Free	No	NULL	NULL	Yes	No	NULL	Yes
303	Cemitas Poblanas Andreas	1920 W 5th St,Santa Ana,CA,92703	Food Trucks,Mexican	Under $10	4.5	11	9:30 am - 8:00 pm	9:30 am - 8:00 pm	9:30 am - 8:00 pm	9:30 am - 8:00 pm	9:30 am - 8:00 pm	9:30 am - 8:00 pm	9:30 am - 5:00 pm	Yes	No	No	NULL	NULL	No	NULL	NULL	Yes
304	El Pollo Loco	2501 S Bristol St,Santa Ana,CA,92704	Fast Food,Mexican	Under $10	2.0	82	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
305	Taqueria El Perico	716 E 1st St,Santa Ana,CA,92701	Mexican	Under $10	4.5	22								No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
306	WaBa Grill	3750 W McFadden Ave,Ste B,Santa Ana,CA,92704	Asian Fusion,Fast Food	Under $10	3.0	29	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	Yes	No	No	NULL	NULL	Yes	NULL	NULL	Yes
307	Bao Bao Mi Gia	15619 Brookhurst St,Westminster,CA,92683			4.5	25	9:00 am - 9:00 pm	Closed	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	NULL	NULL	No	NULL	NULL	Yes	NULL	NULL	Yes
308	Costa Peruvian Cuisine	650 Anton Blvd,Costa Mesa,CA,92626	Peruvian	$11-30	4.5	148	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 10:00 pm	4:00 pm - 10:00 pm	Closed	No	NULL	Yes	Garage, Validated	Yes	Yes	No	NULL	Yes
309	Chaak Kitchen	215 El Camino Real,Tustin,CA,92780	New Mexican Cuisine,Cocktail Bars	$11-30	4.5	406	Closed	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	No	NULL	Yes	Street	Yes	Yes	No	NULL	Yes
310	La Porteña	151 N Tustin Ave,Tustin,CA,92780			5.0	1	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	Closed	NULL	Free	NULL	NULL	NULL	Yes	NULL	NULL	Yes
311	Newport Rib Company	2196 Harbor Blvd,Costa Mesa,CA,92627	Barbeque,Steakhouses	$11-30	4.0	715	4:00 pm - 9:30 pm	4:00 pm - 9:30 pm	4:00 pm - 9:30 pm	4:00 pm - 9:30 pm	11:30 am - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 9:30 pm	Yes	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
312	La Pradera Carniceria	3047 S Bristol St,Santa Ana,CA,92704	Meat Shops,Bakeries,Mexican	Under $10	4.0	33	7:00 am - 7:00 pm	7:00 am - 7:00 pm	7:00 am - 7:00 pm	7:00 am - 7:00 pm	7:00 am - 7:00 pm	7:00 am - 6:30 pm	7:00 am - 6:30 pm	NULL	NULL	NULL	Private Lot	NULL	Yes	No	NULL	Yes
313	Red Peak Original Mongolian Grill	13225 Harbor Blvd,Garden Grove,CA,92843	Mongolian,Barbeque,Vietnamese	$11-30	4.5	353	11:00 am - 9:00 pm	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	Free	Yes	Private Lot	Yes	Yes	No	No	Yes
314	Fantastic Cafe	1727 17th St,Santa Ana,CA,92705	Burgers,Diners,Breakfast & Brunch	Under $10	3.0	322	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	Yes	Yes
315	Urban Seoul	2750 Alton Pkwy,Ste 131,Irvine,CA,92606	Asian Fusion,Korean,Tapas Bars	$11-30	4.0	1524	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	12:00 pm - 2:30 pm,5:30 pm - 9:00 pm	12:00 pm - 9:00 pm	No	Free	No	Garage, Street	NULL	Yes	Yes	Yes	Yes
316	Anepalco	415 S Main St,Orange,CA,92868	Breakfast & Brunch,Mexican	$11-30	4.0	2150	8:00 am - 1:45 pm	8:00 am - 1:45 pm	8:00 am - 1:45 pm	8:00 am - 1:45 pm	8:00 am - 1:45 pm	8:00 am - 1:45 pm	8:00 am - 1:45 pm	No	No	No	Private Lot	Yes	Yes	No	No	Yes
317	Lonchera  Los Güeros Tacos Al Vapor	1900 Old Tustin Ave,Santa Ana,CA,92705			5.0	8	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	Closed	5:00 pm - 10:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 10:00 pm	No	NULL	No	Street	NULL	No	NULL	NULL	Yes
318	Mezquite Tacos & Fuego	14075 Newport Ave,Tustin,CA,92780	Tacos	Under $10	4.0	162	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Closed	No	No	No	Private Lot	Yes	Yes	Yes	Yes	Yes
319	Plaza Cafe & Deli	600 W Santa Ana Blvd,Ste 103,Santa Ana,CA,92701	Cafes,Delis	Under $10	3.5	11								No	No	No	NULL	NULL	Yes	No	NULL	Yes
320	Seasons 52	3333 Bristol St,Ste 2802,Costa Mesa,CA,92626	American (New),Wine Bars,Seafood	$11-30	4.0	2635	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	No	Free	Yes	Valet	Yes	Yes	No	No	Yes
321	Hermanos Guzman Mexican Food	802 N Parton st,Santa Ana,CA,92706			3.5	2								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
322	Napa Rose	1313 Disneyland Dr,Anaheim,CA,92802	American (Traditional)	Above $61	4.0	1653	Closed	Closed	Closed	Closed	Closed	Closed	Closed	No	Free	Yes	Valet, Private Lot, Validated	NULL	Yes	No	No	No
