	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
162	Bravo! House of Enchiladas	1075 Tully Rd,Unit H,San Jose,CA,95122	Mexican	$11-30	4.0	246	Closed	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
163	Chick-fil-A	53 Headquarters Dr,San Jose,CA,95134	Fast Food	Under $10	3.5	855	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	6:30 am - 10:00 pm	Closed	No	Free	No	Private Lot	NULL	Yes	Yes	Yes	Yes
164	Harbor Fish & Chips	2632 Union Ave,San Jose,CA,95124	Fish & Chips,Seafood,Sandwiches	Under $10	4.0	414	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	No	Yes
165	AK Kitchen	2881 The Villages Pkwy,San Jose,CA,95135	Vietnamese,Asian Fusion	$11-30	4.0	33	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	11:00 am - 8:30 pm	Yes	No	NULL	Private Lot	NULL	Yes	NULL	NULL	Yes
166	Homey Skewer	489 Saratoga Ave,San Jose,CA,95129	Chinese	$11-30	3.5	95	6:00 pm - 2:00 am	Closed	6:00 pm - 2:00 am	6:00 pm - 2:00 am	6:00 pm - 2:00 am	6:00 pm - 2:00 am	6:00 pm - 2:00 am	No	No	No	NULL	NULL	Yes	NULL	NULL	Yes
167	Santo Market	245 E Taylor St,San Jose,CA,95112	Delis,Coffee & Tea,International Grocery	Under $10	4.5	367	Closed	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	9:00 am - 6:00 pm	10:00 am - 2:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
168	Hokkaido Buffet	3830 Stevens Creek Blvd,San Jose,CA,95117	Buffets,Chinese,Asian Fusion	$11-30	3.0	226	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:30 pm,4:00 pm - 9:00 pm	11:00 am - 3:30 pm,4:00 pm - 9:00 pm	11:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	No
169	Kumako	211 Jackson St,San Jose,CA,95112	Ramen	$11-30	3.5	885	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 7:00 pm	No	No	No	Street	NULL	Yes	No	Yes	Yes
170	La Costa	1805 Alum Rock Ave,San Jose,CA,95116	Mexican	Under $10	4.0	870	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	Street, Private Lot	NULL	No	No	No	Yes
171	Grand Century Mall Food Court	1111 Story Rd,San Jose,CA,95122	Food Court	Under $10	4.0	107								No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
172	JT Express	170 Jackson St,San Jose,CA,95112	Ice Cream & Frozen Yogurt,Hot Dogs,Shaved Ice	Under $10	4.0	542	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Closed	Yes	No	No	Street	Yes	Yes	No	Yes	Yes
173	Poke Paradise	455 Saratoga Ave,San Jose,CA,95129	Poke,Japanese,Hawaiian	$11-30	4.5	363	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	Yes	Free	No	Private Lot	NULL	Yes	No	No	Yes
174	The Counter Santana Row	3055 Olin Ave,Ste 1035,San Jose,CA,95128	Burgers	$11-30	3.5	3454	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	Yes	Free	No	Garage	Yes	Yes	No	No	Yes
175	Oveja Negra	355 Santana Row,San Jose,CA,95128	Tapas/Small Plates	$31-60	3.5	107	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	Closed	No	Free	Yes	Valet, Garage, Street, Validated	NULL	Yes	No	No	Yes
176	Hukilau	230 Jackson St,San Jose,CA,95112	Hawaiian,Bars,Poke	$11-30	3.5	1134	Closed	11:00 am - 2:00 pm,5:00 pm - 9:00 pm	11:00 am - 2:00 pm,5:00 pm - 9:00 pm	11:00 am - 2:00 pm,5:00 pm - 9:00 pm	11:00 am - 2:00 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	No	Free	Yes	Street	NULL	Yes	No	No	Yes
177	Salad Farm	55 River Oaks Pl,Ste 50,San Jose,CA,95134	Salad,Soup,Sandwiches	$11-30	4.5	403	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	Closed	Yes	No	No	Garage, Street, Private Lot	NULL	Yes	Yes	NULL	Yes
178	LeYou Ethiopian	1100 N 1st St,Ste C,San Jose,CA,95112	Ethiopian	$11-30	4.5	70	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	Yes	NULL	NULL	Street	NULL	Yes	NULL	NULL	Yes
179	Olive Garden Italian Restaurant	2226 Eastridge Lp,San Jose,CA,95122	Italian,Salad,Soup	$11-30	3.0	380	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	Free	No	Private Lot	NULL	Yes	Yes	NULL	Yes
180	New Indian Cuisine	895 Willow St,San Jose,CA,95125	Indian	$11-30	4.0	464	Closed	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:30 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
181	Imperio Taqueria	101 Delmas Ave,Delmas Market,San Jose,CA,95110	Mexican	Under $10	4.5	67								No	No	No	Street, Private Lot	NULL	No	No	No	Yes
182	Krispy Krunchy Chicken	2855 S Winchester Blvd,Campbell,CA,95008			4.0	39								NULL	No	No	Private Lot	NULL	NULL	NULL	NULL	Yes
183	Growler USA - San Jose	787 The Alameda,Ste 10,San Jose,CA,95126	Pubs,Chicken Wings,American (Traditional)	$11-30	3.5	100	Closed	12:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 11:00 pm	12:00 pm - 11:00 pm	1:00 pm - 11:00 pm	10:00 am - 8:00 pm	No	Free	No	Garage, Street, Private Lot	Yes	Yes	NULL	NULL	Yes
184	Cafe Stritch	374 S 1st St,San Jose,CA,95113	Cafes,American (New),Music Venues	$11-30	3.5	544	Closed	Closed	5:00 pm - 2:00 am	5:00 pm - 2:00 am	5:00 pm - 2:00 am	5:00 pm - 2:00 am	5:00 pm - 12:00 am	No	Free	No	Street	NULL	Yes	No	NULL	Yes
185	Banh Xeo Ngon	3005 Silver Creek Rd,Ste 176,San Jose,CA,95121	Vietnamese	$11-30	3.5	288	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:30 pm	10:00 am - 9:30 pm	10:00 am - 9:00 pm	No	Free	No	Private Lot	NULL	Yes	No	No	Yes
186	Pars Kosher Market & Deli	3978 S Bascom Ave,San Jose,CA,95124	Health Markets,Kosher,Delis	$11-30	4.5	53	9:00 am - 5:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 7:00 pm	9:00 am - 5:00 pm	Closed	10:00 am - 7:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	NULL	Yes
187	Banh Cuon Bun Moc Ong Ta	999 Story Rd,Ste 9030,San Jose,CA,95122	Vietnamese	$11-30	3.5	22								NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
188	CHICK N' BROS	660 E Gish Rd,San Jose,CA,95112			4.0	19								No	No	NULL	NULL	NULL	Yes	NULL	No	NULL
189	Smashburger	579 Coleman Ave,Ste 50,San Jose,CA,95110	Burgers	$11-30	3.0	711	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
190	The Kickin' Crab	1051 Blossom Hill Rd,San Jose,CA,95123	Cajun/Creole,Seafood	$11-30	3.0	195	3:00 pm - 9:00 pm	3:00 pm - 9:00 pm	3:00 pm - 9:00 pm	3:00 pm - 9:00 pm	3:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 9:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
191	Banana Crêpe	248 Jackson St,San Jose,CA,95112	Creperies,Coffee & Tea,Shaved Ice	Under $10	4.0	993	Closed	9:00 am - 4:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 4:00 pm	No	Free	No	Street	NULL	No	No	No	Yes
192	Mi Quang Co Thao	1560 N 4th St,San Jose,CA,95112	Vietnamese	$11-30	3.5	209	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 11:00 pm	9:00 am - 11:00 pm	9:00 am - 9:00 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
193	New Tung Kee Noodle	1098 E Brokaw Rd,Ste 30,San Jose,CA,95131	Vietnamese,Noodles,Chinese	Under $10	4.0	196	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
194	Noodle Talk	1095 E Brokaw Rd,Ste 30,San Jose,CA,95131	Chinese,Noodles	$11-30	3.0	118	Closed	11:30 am - 3:00 pm,5:30 pm - 8:30 pm	11:30 am - 3:00 pm,5:30 pm - 8:30 pm	11:30 am - 3:00 pm,5:30 pm - 8:30 pm	11:30 am - 3:00 pm,5:30 pm - 9:30 pm	11:30 am - 3:00 pm,5:30 pm - 9:30 pm	11:30 am - 3:00 pm,5:30 pm - 8:30 pm	No	No	Yes	NULL	NULL	Yes	NULL	NULL	Yes
195	Dio Deka	210 E Main St,Los Gatos,CA,95030	Greek,Mediterranean,Steakhouses	Above $61	4.0	948	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 9:00 pm	No	Free	Yes	Valet, Garage, Street, Private Lot	Yes	Yes	No	No	No
196	Zeugma Kebab	889 S Almaden Ave,San Jose,CA,95110			4.5	79	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 12:30 pm,2:00 pm - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	Yes	Free	No	Street	NULL	Yes	NULL	NULL	Yes
197	Nick the Greek	2223 Business Cir,Ste 30,San Jose,CA,95128	Greek	Under $10	4.0	77	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	NULL	No	Private Lot	NULL	Yes	Yes	NULL	Yes
198	Dia de Pesca	55 N Bascom Ave,San Jose,CA,95128	Mexican,Seafood,Breakfast & Brunch	$11-30	4.0	1648	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:00 pm	10:30 am - 8:30 pm	10:00 am - 8:30 pm	10:00 am - 8:00 pm	Yes	Free	No	Street, Private Lot	Yes	Yes	Yes	No	Yes
199	Com Tam Thien Huong	1759 E Capitol Expy,San Jose,CA,95121	Vietnamese	$11-30	3.0	412	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
200	Jora Ceviche Bar	100 N Almaden Ave,Ste 173,San Jose,CA,95110			5.0	46	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	Yes	Free	No	NULL	NULL	Yes	NULL	NULL	Yes
201	Pho 54	2874 Alum Rock Ave,Ste B,San Jose,CA,95127	Vietnamese	$11-30	4.0	661	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	No	No	No	Private Lot	NULL	No	No	No	Yes
202	Taiwan Restaurant	1306 Lincoln Ave,San Jose,CA,95125	Taiwanese,Szechuan	$11-30	3.5	756	11:30 am - 3:00 pm,5:00 pm - 9:00 pm	11:30 am - 3:00 pm,5:00 pm - 9:00 pm	11:30 am - 3:00 pm,5:00 pm - 9:00 pm	11:30 am - 3:00 pm,5:00 pm - 9:00 pm	11:30 am - 3:00 pm,5:00 pm - 9:30 pm	11:30 am - 3:00 pm,5:00 pm - 9:30 pm	11:30 am - 3:00 pm,5:00 pm - 9:00 pm	Yes	No	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
203	Faz Restaurants & Catering - San Jose	181 E Tasman Dr,San Jose,CA,95134	Mediterranean,Persian/Iranian,Venues & Event Spaces	$11-30	3.5	176	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	Closed	Closed	Yes	Free	Yes	Garage	Yes	Yes	Yes	No	Yes
204	Obu Ramen House	1098 E Brokaw Rd,Ste 10,San Jose,CA,95131	Ramen	$11-30	3.5	446	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 10:30 pm	No	No	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
205	Dong Que Restaurant	2852 Alum Rock Ave,San Jose,CA,95127	Vietnamese	$11-30	3.5	214	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
206	Jollibee	2008 Tully Rd,San Jose,CA,95122	Filipino,Fast Food,Burgers	Under $10	3.0	310	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	8:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	Yes	No	Yes
207	Good Karma Artisan Ales & Café	37 S 1st St,San Jose,CA,95113	Vegetarian,Vegan,Pubs	Under $10	4.0	1103	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	12:00 pm - 8:00 pm	No	Free	No	Garage, Street	NULL	Yes	NULL	No	Yes
208	The Tamale Factory	233 S White Rd,Ste C,San Jose,CA,95127	Mexican	Under $10	4.0	257	7:00 am - 9:30 pm	7:00 am - 9:30 pm	7:00 am - 9:30 pm	6:00 am - 8:30 pm	6:00 am - 8:30 pm	6:00 am - 8:30 pm	6:00 am - 8:30 pm	No	No	No	Private Lot	NULL	Yes	NULL	No	Yes
209	LB Steak Santana Row	334 Santana Row,Ste 1000,San Jose,CA,95128	Steakhouses,Burgers,Wine Bars	$31-60	3.5	1720	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	11:00 am - 11:00 pm	10:30 am - 11:00 pm	No	Free	Yes	Garage	NULL	Yes	No	No	Yes
210	Willard Hicks	280 E Campbell Ave,Campbell,CA,95008	American (New),Steakhouses,Desserts	$31-60	4.0	927	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 10:00 pm	No	Free	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
211	In-N-Out Burger	2950 E Capitol Expy,San Jose,CA,95148	Burgers,Fast Food	Under $10	4.0	521	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:00 am	10:30 am - 1:30 am	10:30 am - 1:30 am	10:30 am - 1:00 am	No	No	No	Private Lot	NULL	Yes	No	No	Yes
212	New Sam Kee Restaurant	1942 Aborn Rd,San Jose,CA,95121	Chinese	$11-30	3.5	426	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	8:00 am - 11:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
213	Corner Pho	1190 Hillsdale Ave,Ste 100,San Jose,CA,95118	Vietnamese	Under $10	4.0	341	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	NULL	NULL	Yes
214	Bonchon - Mckee	377 N Capitol Ave,San Jose,CA,95133	Korean,Asian Fusion,Chicken Wings	$11-30	3.0	220	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	No	No	No	Street, Private Lot	NULL	Yes	NULL	NULL	Yes
215	Organic Choice Mediterranean	385 Kiely Blvd,San Jose,CA,95129	Greek,Mediterranean,Persian/Iranian	$11-30	4.5	153	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 5:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	Yes	Yes	Yes
216	Pupuseria Delmy	3039 Monterey Rd,San Jose,CA,95111			4.5	10	Closed	Closed	5:00 pm - 8:30 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	9:30 am - 10:00 pm	9:30 am - 9:00 pm	NULL	NULL	NULL	Private Lot	NULL	Yes	NULL	NULL	NULL
217	Stone Stew	4233 Moorpark Ave,San Jose,CA,95129	Persian/Iranian	$11-30	4.0	20	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:00 pm	Yes	Free	NULL	Street	NULL	Yes	NULL	NULL	Yes
218	Philly's Cheesesteaks & Wings	2561 N 1st St,San Jose,CA,95131	Cheesesteaks,Chicken Wings,Halal	$11-30	3.5	345	10:30 am - 7:30 pm	10:30 am - 7:30 pm	10:30 am - 7:30 pm	10:30 am - 7:30 pm	10:30 am - 7:30 pm	11:00 am - 4:00 pm	Closed	Yes	Free	No	Street, Private Lot	NULL	Yes	No	No	Yes
219	Thai Spice	1102 Bird Ave,San Jose,CA,95125	Thai	$11-30	3.5	583	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
220	Budiman Food	San Jose,CA,95136			4.5	3								Yes	NULL	No	NULL	NULL	NULL	NULL	NULL	No
221	Rok Steakhouse & Grill	4130 N 1st St,San Jose,CA,95134	Steakhouses,Sports Bars,American (Traditional)	$11-30	3.5	545	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Closed	No	Free	Yes	Garage, Street, Private Lot	NULL	Yes	No	NULL	Yes
222	Ringer Hut	1072 Saratoga Ave,San Jose,CA,95129	Japanese,Noodles	$11-30	3.5	709	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
223	Nijiya Market - San Jose	240 Jackson St,San Jose,CA,95112	Japanese,International Grocery,Seafood Markets	$11-30	4.0	437	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	9:00 am - 9:00 pm	NULL	NULL	NULL	Street, Private Lot	NULL	Yes	Yes	Yes	Yes
224	Boba Bar	310 S 3rd St,San Jose,CA,95112	Bubble Tea,Asian Fusion	Under $10	3.5	520	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	No	Free	No	Street	NULL	Yes	Yes	Yes	Yes
225	Thai Orchid	2591 N 1st St,San Jose,CA,95131	Thai	$11-30	3.5	312	11:00 am - 3:00 pm,4:30 pm - 9:00 pm	11:00 am - 3:00 pm,4:30 pm - 9:00 pm	11:00 am - 3:00 pm,4:30 pm - 9:00 pm	11:00 am - 3:00 pm,4:30 pm - 9:00 pm	11:00 am - 3:00 pm,4:30 pm - 9:00 pm	Closed	Closed	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
226	West Coast Beef	3129 Meridian Ave,Ste 10,San Jose,CA,95124	American (New),Burgers,Sandwiches	$11-30	4.0	123	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	Free	No	Private Lot	Yes	Yes	Yes	Yes	Yes
227	Com Tam Thien Huong	1111 Story Rd,Ste 1086,San Jose,CA,95122	Vietnamese	$11-30	3.5	376	10:00 am - 9:00 pm	Closed	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
228	Morton's The Steakhouse	170 S Market St,San Jose,CA,95113	Steakhouses,Desserts,Seafood	$31-60	3.5	997	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	4:00 pm - 11:00 pm	4:00 pm - 10:00 pm	No	Free	Yes	Valet, Garage, Street	NULL	Yes	NULL	NULL	Yes
229	Mama Roc's Rockin Catering Puerto Rican Food	San Jose,CA,95148			5.0	7	5:00 am - 8:00 pm	5:00 am - 10:00 pm	5:00 am - 10:00 pm	5:00 am - 10:00 pm	5:00 am - 10:00 pm	5:00 am - 10:00 pm	Closed	Yes	No	Yes	NULL	Yes	Yes	Yes	NULL	Yes
230	Red Lobster	2040 Aborn Rd,San Jose,CA,95121	Seafood,American (Traditional)	$11-30	3.0	320	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	Yes	No	Yes	Private Lot	NULL	Yes	Yes	No	Yes
231	Olive Garden Italian Restaurant	940 Blossom Hill Rd,San Jose,CA,95123	Italian,Salad,Soup	$11-30	3.0	731	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 10:00 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
232	Mudai Ethiopian Restaurant	503 W San Carlos St,San Jose,CA,95126	Ethiopian	$11-30	4.0	472	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	Closed	11:00 am - 11:30 pm	11:00 am - 11:30 pm	11:00 am - 11:00 pm	Yes	Free	Yes	Street	Yes	Yes	No	No	Yes
233	Shan Restaurant	4140 N 1st St,Ste 30,San Jose,CA,95134	Indian,Pakistani,Halal	$11-30	3.0	197	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 10:30 pm	11:30 am - 3:00 pm,5:30 pm - 11:00 pm	12:00 pm - 4:00 pm,5:30 pm - 11:00 pm	12:00 pm - 4:00 pm,5:30 pm - 11:00 pm	Yes	No	No	Garage, Private Lot	NULL	Yes	No	No	Yes
234	Palermo Italian Restaurant	791 Auzerais Ave,San Jose,CA,95126	Italian,Pizza,Delis	$11-30	4.0	234	Closed	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	10:30 am - 9:00 pm	Yes	No	Yes	Street, Private Lot	Yes	Yes	NULL	NULL	Yes
